Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
multiply_1172,0.20,2,None,None,None
add_1310,0.29,2,None,None,None
read_hidden_1_1x1_11_71,0.26,None,3,None,None
read_u3_z_11_1x32_0,0.35,None,None,5,None
multiply_1173,0.21,2,None,None,None
add_1311,0.31,2,None,None,None
read_hidden_1_1x1_12_71,0.32,None,3,None,None
read_u3_z_12_1x32_0,0.10,None,None,5,None
multiply_1174,0.45,2,None,None,None
add_1312,0.46,2,None,None,None
read_hidden_1_1x1_13_71,0.48,None,3,None,None
read_u3_z_13_1x32_0,0.48,None,None,5,None
multiply_1175,0.21,2,None,None,None
add_1313,0.33,2,None,None,None
read_hidden_1_1x1_14_71,0.30,None,3,None,None
read_u3_z_14_1x32_0,0.21,None,None,5,None
multiply_1176,0.39,2,None,None,None
add_1314,0.40,2,None,None,None
read_hidden_1_1x1_15_71,0.45,None,3,None,None
read_u3_z_15_1x32_0,0.14,None,None,5,None
multiply_1177,0.40,2,None,None,None
add_1315,0.27,2,None,None,None
read_hidden_1_1x1_16_71,0.16,None,3,None,None
read_u3_z_16_1x32_0,0.39,None,None,5,None
multiply_1178,0.20,2,None,None,None
add_1316,0.49,2,None,None,None
read_hidden_1_1x1_17_71,0.39,None,3,None,None
read_u3_z_17_1x32_0,0.36,None,None,5,None
multiply_1179,0.22,2,None,None,None
add_1317,0.19,2,None,None,None
read_hidden_1_1x1_18_71,0.12,None,3,None,None
read_u3_z_18_1x32_0,0.17,None,None,5,None
multiply_1180,0.43,2,None,None,None
add_1318,0.36,2,None,None,None
read_hidden_1_1x1_19_71,0.44,None,3,None,None
read_u3_z_19_1x32_0,0.32,None,None,5,None
multiply_1181,0.31,2,None,None,None
add_1319,0.38,2,None,None,None
read_hidden_1_1x1_20_71,0.29,None,3,None,None
read_u3_z_20_1x32_0,0.34,None,None,5,None
multiply_1182,0.27,2,None,None,None
add_1320,0.19,2,None,None,None
read_hidden_1_1x1_21_71,0.36,None,3,None,None
read_u3_z_21_1x32_0,0.35,None,None,5,None
multiply_1183,0.45,2,None,None,None
add_1321,0.35,2,None,None,None
read_hidden_1_1x1_22_71,0.12,None,3,None,None
read_u3_z_22_1x32_0,0.32,None,None,5,None
multiply_1184,0.33,2,None,None,None
add_1322,0.18,2,None,None,None
read_hidden_1_1x1_23_71,0.18,None,3,None,None
read_u3_z_23_1x32_0,0.48,None,None,5,None
multiply_1185,0.50,2,None,None,None
add_1323,0.12,2,None,None,None
read_hidden_1_1x1_24_71,0.42,None,3,None,None
read_u3_z_24_1x32_0,0.12,None,None,5,None
multiply_1186,0.17,2,None,None,None
add_1324,0.14,2,None,None,None
read_hidden_1_1x1_25_71,0.24,None,3,None,None
read_u3_z_25_1x32_0,0.27,None,None,5,None
multiply_1187,0.48,2,None,None,None
add_1325,0.29,2,None,None,None
read_hidden_1_1x1_26_71,0.31,None,3,None,None
read_u3_z_26_1x32_0,0.30,None,None,5,None
multiply_1188,0.29,2,None,None,None
add_1326,0.50,2,None,None,None
read_hidden_1_1x1_27_71,0.27,None,3,None,None
read_u3_z_27_1x32_0,0.16,None,None,5,None
multiply_1189,0.20,2,None,None,None
add_1327,0.39,2,None,None,None
read_hidden_1_1x1_28_71,0.49,None,3,None,None
read_u3_z_28_1x32_0,0.44,None,None,5,None
multiply_1190,0.49,2,None,None,None
add_1328,0.14,2,None,None,None
read_hidden_1_1x1_29_71,0.30,None,3,None,None
read_u3_z_29_1x32_0,0.46,None,None,5,None
multiply_1191,0.43,2,None,None,None
add_1329,0.44,2,None,None,None
read_hidden_1_1x1_30_71,0.27,None,3,None,None
read_u3_z_30_1x32_0,0.31,None,None,5,None
multiply_1192,0.49,2,None,None,None
add_1330,0.14,2,None,None,None
read_hidden_1_1x1_31_71,0.24,None,3,None,None
read_u3_z_31_1x32_0,0.46,None,None,5,None
multiply_1193,0.40,2,None,None,None
write_u3_z_sig_in_0,0.42,None,None,None,3
read_u3_r_0_1x32_0,0.31,None,None,5,None
multiply_1294,0.23,2,None,None,None
add_1427,0.23,2,None,None,None
read_b3_r_0,0.47,None,None,5,None
add_1458,0.13,2,None,None,None
read_u3_r_1_1x32_0,0.11,None,None,5,None
multiply_1295,0.25,2,None,None,None
add_1428,0.33,2,None,None,None
read_u3_r_2_1x32_0,0.43,None,None,5,None
multiply_1296,0.14,2,None,None,None
add_1429,0.32,2,None,None,None
read_u3_r_3_1x32_0,0.29,None,None,5,None
multiply_1297,0.49,2,None,None,None
add_1430,0.30,2,None,None,None
read_u3_r_4_1x32_0,0.37,None,None,5,None
multiply_1298,0.36,2,None,None,None
add_1431,0.20,2,None,None,None
read_u3_r_5_1x32_0,0.19,None,None,5,None
multiply_1299,0.31,2,None,None,None
add_1432,0.46,2,None,None,None
read_u3_r_6_1x32_0,0.30,None,None,5,None
multiply_1300,0.49,2,None,None,None
add_1433,0.29,2,None,None,None
read_u3_r_7_1x32_0,0.42,None,None,5,None
multiply_1301,0.31,2,None,None,None
add_1434,0.25,2,None,None,None
read_u3_r_8_1x32_0,0.46,None,None,5,None
multiply_1302,0.13,2,None,None,None
add_1435,0.29,2,None,None,None
read_u3_r_9_1x32_0,0.41,None,None,5,None
multiply_1303,0.26,2,None,None,None
add_1436,0.21,2,None,None,None
read_u3_r_10_1x32_0,0.28,None,None,5,None
multiply_1304,0.35,2,None,None,None
add_1437,0.43,2,None,None,None
read_u3_r_11_1x32_0,0.37,None,None,5,None
multiply_1305,0.35,2,None,None,None
add_1438,0.18,2,None,None,None
read_u3_r_12_1x32_0,0.41,None,None,5,None
multiply_1306,0.16,2,None,None,None
add_1439,0.50,2,None,None,None
read_u3_r_13_1x32_0,0.12,None,None,5,None
multiply_1307,0.37,2,None,None,None
add_1440,0.22,2,None,None,None
read_u3_r_14_1x32_0,0.46,None,None,5,None
multiply_1308,0.31,2,None,None,None
add_1441,0.37,2,None,None,None
read_u3_r_15_1x32_0,0.43,None,None,5,None
multiply_1309,0.11,2,None,None,None
add_1442,0.26,2,None,None,None
read_u3_r_16_1x32_0,0.11,None,None,5,None
multiply_1310,0.26,2,None,None,None
add_1443,0.24,2,None,None,None
read_u3_r_17_1x32_0,0.24,None,None,5,None
multiply_1311,0.44,2,None,None,None
add_1444,0.42,2,None,None,None
read_u3_r_18_1x32_0,0.36,None,None,5,None
multiply_1312,0.38,2,None,None,None
add_1445,0.43,2,None,None,None
read_u3_r_19_1x32_0,0.50,None,None,5,None
multiply_1313,0.22,2,None,None,None
add_1446,0.13,2,None,None,None
read_u3_r_20_1x32_0,0.24,None,None,5,None
multiply_1314,0.28,2,None,None,None
add_1447,0.48,2,None,None,None
read_u3_r_21_1x32_0,0.48,None,None,5,None
multiply_1315,0.22,2,None,None,None
add_1448,0.43,2,None,None,None
read_u3_r_22_1x32_0,0.33,None,None,5,None
multiply_1316,0.30,2,None,None,None
add_1449,0.19,2,None,None,None
read_u3_r_23_1x32_0,0.42,None,None,5,None
multiply_1317,0.24,2,None,None,None
add_1450,0.48,2,None,None,None
read_u3_r_24_1x32_0,0.34,None,None,5,None
multiply_1318,0.46,2,None,None,None
add_1451,0.13,2,None,None,None
read_u3_r_25_1x32_0,0.19,None,None,5,None
multiply_1319,0.39,2,None,None,None
add_1452,0.39,2,None,None,None
read_u3_r_26_1x32_0,0.43,None,None,5,None
multiply_1320,0.23,2,None,None,None
add_1453,0.32,2,None,None,None
read_u3_r_27_1x32_0,0.49,None,None,5,None
multiply_1321,0.17,2,None,None,None
add_1454,0.43,2,None,None,None
read_u3_r_28_1x32_0,0.13,None,None,5,None
multiply_1322,0.41,2,None,None,None
add_1455,0.45,2,None,None,None
read_u3_r_29_1x32_0,0.42,None,None,5,None
multiply_1323,0.19,2,None,None,None
add_1456,0.12,2,None,None,None
read_u3_r_30_1x32_0,0.27,None,None,5,None
multiply_1324,0.33,2,None,None,None
add_1457,0.28,2,None,None,None
read_u3_r_31_1x32_0,0.12,None,None,5,None
multiply_1325,0.13,2,None,None,None
write_u3_r_sig_in_0,0.21,None,None,None,3
read_u3_h_0_1x32_0,0.36,None,None,5,None
multiply_1421,0.38,2,None,None,None
add_1554,0.47,2,None,None,None
read_bh3_h_0,0.22,None,None,5,None
add_1585,0.35,2,None,None,None
read_u3_h_1_1x32_0,0.50,None,None,5,None
multiply_1422,0.41,2,None,None,None
add_1555,0.29,2,None,None,None
read_u3_h_2_1x32_0,0.46,None,None,5,None
multiply_1423,0.23,2,None,None,None
add_1556,0.29,2,None,None,None
read_u3_h_3_1x32_0,0.20,None,None,5,None
multiply_1424,0.16,2,None,None,None
add_1557,0.23,2,None,None,None
read_u3_h_4_1x32_0,0.20,None,None,5,None
multiply_1425,0.28,2,None,None,None
add_1558,0.41,2,None,None,None
read_u3_h_5_1x32_0,0.34,None,None,5,None
multiply_1426,0.17,2,None,None,None
add_1559,0.42,2,None,None,None
read_u3_h_6_1x32_0,0.16,None,None,5,None
multiply_1427,0.44,2,None,None,None
add_1560,0.12,2,None,None,None
read_u3_h_7_1x32_0,0.25,None,None,5,None
multiply_1428,0.50,2,None,None,None
add_1561,0.15,2,None,None,None
read_u3_h_8_1x32_0,0.23,None,None,5,None
multiply_1429,0.13,2,None,None,None
add_1562,0.27,2,None,None,None
read_u3_h_9_1x32_0,0.36,None,None,5,None
multiply_1430,0.17,2,None,None,None
add_1563,0.21,2,None,None,None
read_u3_h_10_1x32_0,0.16,None,None,5,None
multiply_1431,0.27,2,None,None,None
add_1564,0.25,2,None,None,None
read_u3_h_11_1x32_0,0.49,None,None,5,None
multiply_1432,0.17,2,None,None,None
add_1565,0.22,2,None,None,None
read_u3_h_12_1x32_0,0.19,None,None,5,None
multiply_1433,0.19,2,None,None,None
add_1566,0.46,2,None,None,None
read_u3_h_13_1x32_0,0.41,None,None,5,None
multiply_1434,0.19,2,None,None,None
add_1567,0.15,2,None,None,None
read_u3_h_14_1x32_0,0.18,None,None,5,None
multiply_1435,0.48,2,None,None,None
add_1568,0.17,2,None,None,None
read_u3_h_15_1x32_0,0.27,None,None,5,None
multiply_1436,0.49,2,None,None,None
add_1569,0.50,2,None,None,None
read_u3_h_16_1x32_0,0.32,None,None,5,None
multiply_1437,0.27,2,None,None,None
add_1570,0.15,2,None,None,None
read_u3_h_17_1x32_0,0.46,None,None,5,None
multiply_1438,0.24,2,None,None,None
add_1571,0.16,2,None,None,None
read_u3_h_18_1x32_0,0.28,None,None,5,None
multiply_1439,0.46,2,None,None,None
add_1572,0.40,2,None,None,None
read_u3_h_19_1x32_0,0.12,None,None,5,None
multiply_1440,0.24,2,None,None,None
add_1573,0.42,2,None,None,None
read_u3_h_20_1x32_0,0.41,None,None,5,None
multiply_1441,0.43,2,None,None,None
add_1574,0.21,2,None,None,None
read_u3_h_21_1x32_0,0.20,None,None,5,None
multiply_1442,0.13,2,None,None,None
add_1575,0.14,2,None,None,None
read_u3_h_22_1x32_0,0.31,None,None,5,None
multiply_1443,0.19,2,None,None,None
add_1576,0.12,2,None,None,None
read_u3_h_23_1x32_0,0.27,None,None,5,None
multiply_1444,0.24,2,None,None,None
add_1577,0.19,2,None,None,None
read_u3_h_24_1x32_0,0.27,None,None,5,None
multiply_1445,0.38,2,None,None,None
add_1578,0.48,2,None,None,None
read_u3_h_25_1x32_0,0.12,None,None,5,None
multiply_1446,0.16,2,None,None,None
add_1579,0.31,2,None,None,None
read_u3_h_26_1x32_0,0.47,None,None,5,None
multiply_1447,0.29,2,None,None,None
add_1580,0.12,2,None,None,None
read_u3_h_27_1x32_0,0.23,None,None,5,None
multiply_1448,0.33,2,None,None,None
add_1581,0.46,2,None,None,None
read_u3_h_28_1x32_0,0.26,None,None,5,None
multiply_1449,0.34,2,None,None,None
add_1582,0.37,2,None,None,None
read_u3_h_29_1x32_0,0.49,None,None,5,None
multiply_1450,0.15,2,None,None,None
add_1583,0.23,2,None,None,None
read_u3_h_30_1x32_0,0.40,None,None,5,None
multiply_1451,0.39,2,None,None,None
add_1584,0.22,2,None,None,None
read_u3_h_31_1x32_0,0.32,None,None,5,None
multiply_1452,0.46,2,None,None,None
write_result_u3_h_bh3_h_0,0.29,None,None,None,3
read_u3_z_sig_in_0,0.12,None,None,None,3
read_u3_r_sig_in_0,0.36,None,None,None,3
sinh_cosh_7,0.16,14,None,None,None
sinh_cosh_8,0.30,14,None,None,None
write_u3_z_sinh_u3_z_cosh_0,0.29,None,None,None,3
write_u3_r_sinh_u3_r_cosh_0,0.23,None,None,None,3
read_u3_z_sinh_0,0.26,None,None,None,3
read_u3_z_cosh_0,0.28,None,None,None,3
add_1683,0.46,2,None,None,None
write_u3_z_exp_0,0.27,None,None,None,3
read_u3_r_sinh_0,0.38,None,None,None,3
read_u3_r_cosh_0,0.40,None,None,None,3
add_1684,0.14,2,None,None,None
write_u3_r_exp_0,0.12,None,None,None,3
read_u3_z_exp_0,0.17,None,None,None,3
add_1685,0.15,2,None,None,None
read_u3_r_exp_0,0.30,None,None,None,3
add_1686,0.15,2,None,None,None
write_u3_z_exp_1_0,0.11,None,None,None,3
write_u3_r_exp_1_0,0.37,None,None,None,3
read_one_0,0.37,None,None,5,None
divide_7,0.33,8,None,None,None
divide_8,0.43,8,None,None,None
read_u3_z_exp_1_0,0.11,None,None,None,3
read_u3_r_exp_1_0,0.17,None,None,None,3
write_z3_t_0,0.19,None,None,None,3
write_r3_t_0,0.24,None,None,None,3
read_r3_t_0,0.17,None,None,None,3
read_result_u3_h_bh3_h_0,0.16,None,None,None,3
multiply_1548,0.44,2,None,None,None
write_result_r3_t_mul_r_0,0.46,None,None,None,3
read_result_r3_t_mul_r_0,0.46,None,None,None,3
read_b3_h_0,0.44,None,None,5,None
add_1687,0.23,2,None,None,None
write_tanh3_in_0,0.44,None,None,None,3
add_1688,0.24,2,None,None,None
write_tanh3_in2_0,0.40,None,None,None,3
read_tanh3_in_1_0,0.48,None,None,None,3
read_tanh3_in_2_0,0.44,None,None,None,3
read_tanh3_in2_0,0.34,None,None,None,3
sinh_cosh_9,0.31,14,None,None,None
write_tanh3_sinh_tanh3_cosh_0,0.35,None,None,None,3
read_tanh3_sinh_0,0.27,None,None,None,3
read_tanh3_cosh_0,0.21,None,None,None,3
add_1689,0.18,2,None,None,None
write_tanh3_exp_0,0.46,None,None,None,3
read_tanh3_exp_0,0.16,None,None,None,3
add_1690,0.24,2,None,None,None
write_tanh3_exp_1_0,0.30,None,None,None,3
divide_9,0.24,8,None,None,None
write_tanh3_division_0,0.36,None,None,None,3
read_tanh3_exp_1_0,0.42,None,None,None,3
add_1691,0.30,2,None,None,None
read_tanh3_division_1_0,0.27,None,None,None,3
read_tanh3_division_2_0,0.29,None,None,None,3
write_h3_tilde_0,0.26,None,None,None,3
read_z3_t_0,0.31,None,None,None,3
read_h3_tilde_0,0.40,None,None,None,3
sub_3,0.18,2,None,None,None
write_1_minus_z3_t_0,0.17,None,None,None,3
read_1_minus_z3_t_0,0.38,None,None,None,3
multiply_1549,0.18,2,None,None,None
write_z3_t_mul_h3_tilde_0,0.48,None,None,None,3
read_hidden_1_1x32_71,0.32,None,3,None,None
multiply_1550,0.28,2,None,None,None
write_1_minus_z3_t_mul_hidden_0,0.45,None,None,None,3
read_z3_t_mul_h3_tilde_0,0.31,None,None,None,3
read_1_minus_z3_t_mul_hidden_0,0.47,None,None,None,3
add_1692,0.21,2,None,None,None
write_hidden_1_1x32_71,0.25,None,3,None,None
read_hidden_1_1x1_1_7300,0.21,None,3,None,None
read_dense_w_1x3_0_0,0.21,None,3,None,None
multiply_1699,0.14,2,None,None,None
add_1700,0.24,2,None,None,None
read_hidden_1_1x1_2_7300,0.11,None,3,None,None
read_dense_w_1x3_1_0,0.35,None,3,None,None
multiply_1700,0.43,2,None,None,None
add_1701,0.41,2,None,None,None
read_hidden_1_1x1_3_7300,0.26,None,3,None,None
read_dense_w_1x3_2_0,0.24,None,3,None,None
multiply_1701,0.31,2,None,None,None
add_1702,0.24,2,None,None,None
read_hidden_1_1x1_4_7300,0.32,None,3,None,None
read_dense_w_1x3_3_0,0.43,None,3,None,None
multiply_1702,0.41,2,None,None,None
add_1703,0.14,2,None,None,None
read_hidden_1_1x1_5_7300,0.34,None,3,None,None
read_dense_w_1x3_4_0,0.35,None,3,None,None
multiply_1703,0.31,2,None,None,None
add_1704,0.25,2,None,None,None
read_hidden_1_1x1_6_7300,0.43,None,3,None,None
read_dense_w_1x3_5_0,0.34,None,3,None,None
multiply_1704,0.47,2,None,None,None
add_1705,0.42,2,None,None,None
read_hidden_1_1x1_7_7300,0.21,None,3,None,None
read_dense_w_1x3_6_0,0.38,None,3,None,None
multiply_1705,0.40,2,None,None,None
add_1706,0.32,2,None,None,None
read_hidden_1_1x1_8_7300,0.49,None,3,None,None
read_dense_w_1x3_7_0,0.19,None,3,None,None
multiply_1706,0.13,2,None,None,None
add_1707,0.34,2,None,None,None
read_hidden_1_1x1_9_7300,0.24,None,3,None,None
read_dense_w_1x3_8_0,0.24,None,3,None,None
multiply_1707,0.41,2,None,None,None
add_1708,0.40,2,None,None,None
read_hidden_1_1x1_10_7300,0.49,None,3,None,None
read_dense_w_1x3_9_0,0.23,None,3,None,None
multiply_1708,0.24,2,None,None,None
add_1709,0.11,2,None,None,None
read_hidden_1_1x1_11_7300,0.24,None,3,None,None
read_dense_w_1x3_10_0,0.40,None,3,None,None
multiply_1709,0.44,2,None,None,None
add_1710,0.18,2,None,None,None
read_hidden_1_1x1_12_7300,0.21,None,3,None,None
read_dense_w_1x3_11_0,0.40,None,3,None,None
multiply_1710,0.48,2,None,None,None
add_1711,0.11,2,None,None,None
read_hidden_1_1x1_13_7300,0.13,None,3,None,None
read_dense_w_1x3_12_0,0.18,None,3,None,None
multiply_1711,0.17,2,None,None,None
add_1712,0.44,2,None,None,None
read_hidden_1_1x1_14_7300,0.21,None,3,None,None
read_dense_w_1x3_13_0,0.44,None,3,None,None
multiply_1712,0.23,2,None,None,None
add_1713,0.32,2,None,None,None
read_hidden_1_1x1_15_7300,0.28,None,3,None,None
read_dense_w_1x3_14_0,0.35,None,3,None,None
multiply_1713,0.13,2,None,None,None
add_1714,0.47,2,None,None,None
read_hidden_1_1x1_16_7300,0.25,None,3,None,None
read_dense_w_1x3_15_0,0.44,None,3,None,None
multiply_1714,0.38,2,None,None,None
add_1715,0.41,2,None,None,None
read_hidden_1_1x1_17_7300,0.20,None,3,None,None
read_dense_w_1x3_16_0,0.43,None,3,None,None
multiply_1715,0.42,2,None,None,None
add_1716,0.25,2,None,None,None
read_hidden_1_1x1_18_7300,0.49,None,3,None,None
read_dense_w_1x3_17_0,0.29,None,3,None,None
multiply_1716,0.21,2,None,None,None
add_1717,0.32,2,None,None,None
read_hidden_1_1x1_19_7300,0.48,None,3,None,None
read_dense_w_1x3_18_0,0.33,None,3,None,None
multiply_1717,0.12,2,None,None,None
add_1718,0.26,2,None,None,None
read_hidden_1_1x1_20_7300,0.20,None,3,None,None
read_dense_w_1x3_19_0,0.23,None,3,None,None
multiply_1718,0.35,2,None,None,None
add_1719,0.38,2,None,None,None
read_hidden_1_1x1_21_7300,0.34,None,3,None,None
read_dense_w_1x3_20_0,0.26,None,3,None,None
multiply_1719,0.49,2,None,None,None
add_1720,0.35,2,None,None,None
read_hidden_1_1x1_22_7300,0.28,None,3,None,None
read_dense_w_1x3_21_0,0.38,None,3,None,None
multiply_1720,0.35,2,None,None,None
add_1721,0.43,2,None,None,None
read_hidden_1_1x1_23_7300,0.27,None,3,None,None
read_dense_w_1x3_22_0,0.11,None,3,None,None
multiply_1721,0.31,2,None,None,None
add_1722,0.38,2,None,None,None
read_hidden_1_1x1_24_7300,0.14,None,3,None,None
read_dense_w_1x3_23_0,0.31,None,3,None,None
multiply_1722,0.33,2,None,None,None
add_1723,0.45,2,None,None,None
read_hidden_1_1x1_25_7300,0.43,None,3,None,None
read_dense_w_1x3_24_0,0.21,None,3,None,None
multiply_1723,0.26,2,None,None,None
add_1724,0.30,2,None,None,None
read_hidden_1_1x1_26_7300,0.35,None,3,None,None
read_dense_w_1x3_25_0,0.42,None,3,None,None
multiply_1724,0.24,2,None,None,None
add_1725,0.44,2,None,None,None
read_hidden_1_1x1_27_7300,0.49,None,3,None,None
read_dense_w_1x3_26_0,0.32,None,3,None,None
multiply_1725,0.42,2,None,None,None
add_1726,0.43,2,None,None,None
read_hidden_1_1x1_28_7300,0.13,None,3,None,None
read_dense_w_1x3_27_0,0.17,None,3,None,None
multiply_1726,0.43,2,None,None,None
add_1727,0.32,2,None,None,None
read_hidden_1_1x1_29_7300,0.10,None,3,None,None
read_dense_w_1x3_28_0,0.50,None,3,None,None
multiply_1727,0.33,2,None,None,None
add_1728,0.18,2,None,None,None
read_hidden_1_1x1_30_7300,0.44,None,3,None,None
read_dense_w_1x3_29_0,0.45,None,3,None,None
multiply_1728,0.11,2,None,None,None
add_1729,0.16,2,None,None,None
read_hidden_1_1x1_31_7300,0.35,None,3,None,None
read_dense_w_1x3_30_0,0.21,None,3,None,None
multiply_1729,0.36,2,None,None,None
add_1730,0.26,2,None,None,None
read_dense_bias_1x32_0,0.48,None,None,5,None
write_dense_result_0,0.44,None,None,None,3
read_hidden_1_1x1_72,0.28,None,3,None,None
read_u3_z_0_1x32_1,0.32,None,None,5,None
multiply_100001162,0.11,2,None,None,None
add_100001300,0.20,2,None,None,None
read_b3_z_1,0.39,None,None,5,None
add_100001331,0.15,2,None,None,None
read_hidden_1_1x1_1_72,0.41,None,3,None,None
read_u3_z_1_1x32_1,0.14,None,None,5,None
multiply_100001163,0.32,2,None,None,None
add_100001301,0.14,2,None,None,None
read_hidden_1_1x1_2_72,0.15,None,3,None,None
read_u3_z_2_1x32_1,0.20,None,None,5,None
multiply_100001164,0.47,2,None,None,None
add_100001302,0.17,2,None,None,None
read_hidden_1_1x1_3_72,0.37,None,3,None,None
read_u3_z_3_1x32_1,0.16,None,None,5,None
multiply_100001165,0.50,2,None,None,None
add_100001303,0.29,2,None,None,None
read_hidden_1_1x1_4_72,0.42,None,3,None,None
read_u3_z_4_1x32_1,0.25,None,None,5,None
multiply_100001166,0.26,2,None,None,None
add_100001304,0.30,2,None,None,None
read_hidden_1_1x1_5_72,0.10,None,3,None,None
read_u3_z_5_1x32_1,0.15,None,None,5,None
multiply_100001167,0.19,2,None,None,None
add_100001305,0.22,2,None,None,None
read_hidden_1_1x1_6_72,0.16,None,3,None,None
read_u3_z_6_1x32_1,0.26,None,None,5,None
multiply_100001168,0.21,2,None,None,None
add_100001306,0.24,2,None,None,None
read_hidden_1_1x1_7_72,0.11,None,3,None,None
read_u3_z_7_1x32_1,0.41,None,None,5,None
multiply_100001169,0.29,2,None,None,None
add_100001307,0.15,2,None,None,None
read_hidden_1_1x1_8_72,0.43,None,3,None,None
read_u3_z_8_1x32_1,0.10,None,None,5,None
multiply_100001170,0.36,2,None,None,None
add_100001308,0.37,2,None,None,None
read_hidden_1_1x1_9_72,0.30,None,3,None,None
read_u3_z_9_1x32_1,0.19,None,None,5,None
multiply_100001171,0.47,2,None,None,None
add_100001309,0.43,2,None,None,None
read_hidden_1_1x1_10_72,0.23,None,3,None,None
read_u3_z_10_1x32_1,0.34,None,None,5,None
multiply_100001172,0.45,2,None,None,None
add_100001310,0.35,2,None,None,None
read_hidden_1_1x1_11_72,0.27,None,3,None,None
read_u3_z_11_1x32_1,0.46,None,None,5,None
multiply_100001173,0.39,2,None,None,None
add_100001311,0.13,2,None,None,None
read_hidden_1_1x1_12_72,0.28,None,3,None,None
read_u3_z_12_1x32_1,0.30,None,None,5,None
multiply_100001174,0.22,2,None,None,None
add_100001312,0.32,2,None,None,None
read_hidden_1_1x1_13_72,0.17,None,3,None,None
read_u3_z_13_1x32_1,0.25,None,None,5,None
multiply_100001175,0.11,2,None,None,None
add_100001313,0.38,2,None,None,None
read_hidden_1_1x1_14_72,0.41,None,3,None,None
read_u3_z_14_1x32_1,0.39,None,None,5,None
multiply_100001176,0.19,2,None,None,None
add_100001314,0.42,2,None,None,None
read_hidden_1_1x1_15_72,0.40,None,3,None,None
read_u3_z_15_1x32_1,0.48,None,None,5,None
multiply_100001177,0.21,2,None,None,None
add_100001315,0.35,2,None,None,None
read_hidden_1_1x1_16_72,0.50,None,3,None,None
read_u3_z_16_1x32_1,0.31,None,None,5,None
multiply_100001178,0.35,2,None,None,None
add_100001316,0.41,2,None,None,None
read_hidden_1_1x1_17_72,0.46,None,3,None,None
read_u3_z_17_1x32_1,0.25,None,None,5,None
multiply_100001179,0.44,2,None,None,None
add_100001317,0.39,2,None,None,None
read_hidden_1_1x1_18_72,0.40,None,3,None,None
read_u3_z_18_1x32_1,0.37,None,None,5,None
multiply_100001180,0.26,2,None,None,None
add_100001318,0.20,2,None,None,None
read_hidden_1_1x1_19_72,0.23,None,3,None,None
read_u3_z_19_1x32_1,0.30,None,None,5,None
multiply_100001181,0.12,2,None,None,None
add_100001319,0.13,2,None,None,None
read_hidden_1_1x1_20_72,0.10,None,3,None,None
read_u3_z_20_1x32_1,0.26,None,None,5,None
multiply_100001182,0.44,2,None,None,None
add_100001320,0.10,2,None,None,None
read_hidden_1_1x1_21_72,0.47,None,3,None,None
read_u3_z_21_1x32_1,0.49,None,None,5,None
multiply_100001183,0.14,2,None,None,None
add_100001321,0.36,2,None,None,None
read_hidden_1_1x1_22_72,0.29,None,3,None,None
read_u3_z_22_1x32_1,0.37,None,None,5,None
multiply_100001184,0.36,2,None,None,None
add_100001322,0.21,2,None,None,None
read_hidden_1_1x1_23_72,0.34,None,3,None,None
read_u3_z_23_1x32_1,0.29,None,None,5,None
multiply_100001185,0.30,2,None,None,None
add_100001323,0.17,2,None,None,None
read_hidden_1_1x1_24_72,0.19,None,3,None,None
