Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
multiply_83,0.44,2,None,None,None
add_81,0.29,2,None,None,None
read_u1_h_16_1x32_0,0.17,None,None,5,None
multiply_84,0.46,2,None,None,None
add_82,0.13,2,None,None,None
read_u1_h_17_1x32_0,0.32,None,None,5,None
multiply_85,0.35,2,None,None,None
add_83,0.14,2,None,None,None
read_u1_h_18_1x32_0,0.39,None,None,5,None
multiply_86,0.17,2,None,None,None
add_84,0.20,2,None,None,None
read_u1_h_19_1x32_0,0.49,None,None,5,None
multiply_87,0.40,2,None,None,None
add_85,0.13,2,None,None,None
read_u1_h_20_1x32_0,0.40,None,None,5,None
multiply_88,0.40,2,None,None,None
add_86,0.25,2,None,None,None
read_u1_h_21_1x32_0,0.36,None,None,5,None
multiply_89,0.31,2,None,None,None
add_87,0.28,2,None,None,None
read_u1_h_22_1x32_0,0.27,None,None,5,None
multiply_90,0.24,2,None,None,None
add_88,0.47,2,None,None,None
read_u1_h_23_1x32_0,0.22,None,None,5,None
multiply_91,0.19,2,None,None,None
add_89,0.10,2,None,None,None
read_u1_h_24_1x32_0,0.28,None,None,5,None
multiply_92,0.31,2,None,None,None
add_90,0.22,2,None,None,None
read_u1_h_25_1x32_0,0.45,None,None,5,None
multiply_93,0.13,2,None,None,None
add_91,0.27,2,None,None,None
read_u1_h_26_1x32_0,0.15,None,None,5,None
multiply_94,0.37,2,None,None,None
add_92,0.45,2,None,None,None
read_u1_h_27_1x32_0,0.35,None,None,5,None
multiply_95,0.25,2,None,None,None
add_93,0.32,2,None,None,None
read_u1_h_28_1x32_0,0.23,None,None,5,None
multiply_96,0.49,2,None,None,None
add_94,0.13,2,None,None,None
read_u1_h_29_1x32_0,0.14,None,None,5,None
multiply_97,0.18,2,None,None,None
add_95,0.46,2,None,None,None
read_u1_h_30_1x32_0,0.36,None,None,5,None
multiply_98,0.30,2,None,None,None
add_96,0.21,2,None,None,None
read_u1_h_31_1x32_0,0.36,None,None,5,None
multiply_99,0.26,2,None,None,None
write_result_u1_h_bh_h_0,0.32,None,None,None,3
sinh_cosh_1,0.44,14,None,None,None
read_u1_z_sig_in_0,0.43,None,None,None,3
sinh_cosh_2,0.28,14,None,None,None
read_u1_r_sig_in_0,0.38,None,None,None,3
write_u1_z_sinh_u1_z_cosh_0,0.21,None,None,None,3
write_u1_r_sinh_u1_r_cosh_0,0.27,None,None,None,3
read_u1_z_sinh_0,0.46,None,None,None,3
read_u1_z_cosh_0,0.15,None,None,None,3
add_98,0.48,2,None,None,None
read_u1_r_sinh_0,0.13,None,None,None,3
read_u1_r_cosh_0,0.14,None,None,None,3
add_99,0.16,2,None,None,None
read_one_0,0.50,None,None,5,None
write_u1_z_exp_1_0,0.22,None,None,None,3
write_u1_r_exp_1_0,0.36,None,None,None,3
divide_1,0.15,8,None,None,None
divide_2,0.48,8,None,None,None
read_u1_z_exp_1_0,0.44,None,None,None,3
read_u1_r_exp_1_0,0.16,None,None,None,3
write_z1_t_0,0.13,None,None,None,3
write_r1_t_0,0.46,None,None,None,3
read_result_u1_h_bh_h_0,0.10,None,None,None,3
multiply_100,0.15,2,None,None,None
read_r1_t_0,0.47,None,None,None,3
write_result_r1_t_mul_r_0,0.22,None,None,None,3
read_result_r1_t_mul_r_0,0.36,None,None,None,3
read_b1_h_0,0.22,None,None,5,None
add_100,0.34,2,None,None,None
write_tanh_in_0,0.49,None,None,None,3
read_tanh_in_0,0.43,None,None,None,3
add_520,0.12,2,None,None,None
write_tanh_in2_0,0.44,None,None,None,3
read_tanh_in2_0,0.38,None,None,None,3
sinh_cosh_3,0.50,14,None,None,None
write_tanh_sinh_tanh_cosh_0,0.49,None,None,None,3
read_tanh_sinh_0,0.24,None,None,None,3
read_tanh_cosh_0,0.35,None,None,None,3
add_521,0.12,2,None,None,None
write_tanh_exp_1_0,0.11,None,None,None,3
read_tanh_exp_1_0,0.16,None,None,None,3
divide_3,0.12,8,None,None,None
write_tanh_division_0,0.34,None,None,None,3
read_tanh_division_0,0.33,None,None,None,3
add_522,0.17,2,None,None,None
write_h1_tilde_0,0.23,None,None,None,3
read_z1_t_0,0.25,None,None,None,3
read_h1_tilde_0,0.42,None,None,None,3
sub_1,0.45,2,None,None,None
write_1_minus_z1_t_0,0.35,None,None,None,3
read_1_minus_z1_t_0,0.25,None,None,None,3
multiply_101,0.15,2,None,None,None
write_z1_t_mul_h1_tilde_0,0.47,None,None,None,3
multiply_102,0.33,2,None,None,None
write_1_minus_z1_t_mul_hidden_1_0,0.30,None,None,None,3
read_z1_t_mul_h1_tilde_0,0.49,None,None,None,3
read_1_minus_z1_t_mul_hidden_1_0,0.35,None,None,None,3
add_101,0.29,2,None,None,None
write_hidden_1_1x32_0,0.35,None,3,None,None
read_hidden_1_1x32_1,0.33,None,3,None,None
read_in_1x1_1,0.26,None,None,None,3
multiply_100000001,0.27,2,None,None,None
read_w1_z_1x32_1,0.16,None,None,5,None
write_result_w1_z_1x32_in_1,0.13,None,None,None,3
multiply_100000002,0.15,2,None,None,None
read_w1_h_1x32_1,0.28,None,None,5,None
write_result_w1_h_1x32_in_1,0.13,None,None,None,3
multiply_100000003,0.42,2,None,None,None
read_w1_r_1x32_1,0.24,None,None,5,None
write_result_w1_r_1x32_in_1,0.49,None,None,None,3
read_result_w1_z_1x32_in_1,0.26,None,None,None,3
read_result_w1_h_1x32_in_1,0.24,None,None,None,3
read_result_w1_r_1x32_in_1,0.13,None,None,None,3
multiply_100000004,0.26,2,None,None,None
read_u1_z_0_1x32_1,0.21,None,None,5,None
add_100000000,0.49,2,None,None,None
read_b1_z_1,0.44,None,None,5,None
add_100000032,0.23,2,None,None,None
read_hidden_1_1x1_1_1,0.35,None,3,None,None
multiply_100000005,0.28,2,None,None,None
read_u1_z_1_1x32_1,0.23,None,None,5,None
add_100000001,0.47,2,None,None,None
read_hidden_1_1x1_2_1,0.31,None,3,None,None
multiply_100000006,0.31,2,None,None,None
read_u1_z_2_1x32_1,0.48,None,None,5,None
add_100000002,0.22,2,None,None,None
read_hidden_1_1x1_3_1,0.12,None,3,None,None
multiply_100000007,0.41,2,None,None,None
read_u1_z_3_1x32_1,0.12,None,None,5,None
add_100000003,0.47,2,None,None,None
read_hidden_1_1x1_4_1,0.27,None,3,None,None
multiply_100000008,0.49,2,None,None,None
read_u1_z_4_1x32_1,0.33,None,None,5,None
add_100000004,0.15,2,None,None,None
read_hidden_1_1x1_5_1,0.14,None,3,None,None
multiply_100000009,0.28,2,None,None,None
read_u1_z_5_1x32_1,0.32,None,None,5,None
add_100000005,0.33,2,None,None,None
read_hidden_1_1x1_6_1,0.20,None,3,None,None
multiply_100000010,0.32,2,None,None,None
read_u1_z_6_1x32_1,0.12,None,None,5,None
add_100000006,0.10,2,None,None,None
read_hidden_1_1x1_7_1,0.47,None,3,None,None
multiply_100000011,0.38,2,None,None,None
read_u1_z_7_1x32_1,0.35,None,None,5,None
add_100000007,0.39,2,None,None,None
read_hidden_1_1x1_8_1,0.40,None,3,None,None
multiply_100000012,0.29,2,None,None,None
read_u1_z_8_1x32_1,0.18,None,None,5,None
add_100000008,0.12,2,None,None,None
read_hidden_1_1x1_9_1,0.23,None,3,None,None
multiply_100000013,0.32,2,None,None,None
read_u1_z_9_1x32_1,0.41,None,None,5,None
add_100000009,0.20,2,None,None,None
read_hidden_1_1x1_10_1,0.41,None,3,None,None
multiply_100000014,0.26,2,None,None,None
read_u1_z_10_1x32_1,0.17,None,None,5,None
add_100000010,0.30,2,None,None,None
read_hidden_1_1x1_11_1,0.33,None,3,None,None
multiply_100000015,0.30,2,None,None,None
read_u1_z_11_1x32_1,0.48,None,None,5,None
add_100000011,0.46,2,None,None,None
read_hidden_1_1x1_12_1,0.11,None,3,None,None
multiply_100000016,0.20,2,None,None,None
read_u1_z_12_1x32_1,0.25,None,None,5,None
add_100000012,0.28,2,None,None,None
read_hidden_1_1x1_13_1,0.40,None,3,None,None
multiply_100000017,0.18,2,None,None,None
read_u1_z_13_1x32_1,0.19,None,None,5,None
add_100000013,0.48,2,None,None,None
read_hidden_1_1x1_14_1,0.13,None,3,None,None
multiply_100000018,0.39,2,None,None,None
read_u1_z_14_1x32_1,0.38,None,None,5,None
add_100000014,0.32,2,None,None,None
read_hidden_1_1x1_15_1,0.44,None,3,None,None
multiply_100000019,0.25,2,None,None,None
read_u1_z_15_1x32_1,0.34,None,None,5,None
add_100000015,0.38,2,None,None,None
read_hidden_1_1x1_16_1,0.11,None,3,None,None
multiply_100000020,0.34,2,None,None,None
read_u1_z_16_1x32_1,0.19,None,None,5,None
add_100000016,0.27,2,None,None,None
read_hidden_1_1x1_17_1,0.28,None,3,None,None
multiply_100000021,0.38,2,None,None,None
read_u1_z_17_1x32_1,0.17,None,None,5,None
add_100000017,0.45,2,None,None,None
read_hidden_1_1x1_18_1,0.45,None,3,None,None
multiply_100000022,0.37,2,None,None,None
read_u1_z_18_1x32_1,0.34,None,None,5,None
add_100000018,0.17,2,None,None,None
read_hidden_1_1x1_19_1,0.30,None,3,None,None
multiply_100000023,0.31,2,None,None,None
read_u1_z_19_1x32_1,0.37,None,None,5,None
add_100000019,0.44,2,None,None,None
read_hidden_1_1x1_20_1,0.19,None,3,None,None
multiply_100000024,0.37,2,None,None,None
read_u1_z_20_1x32_1,0.25,None,None,5,None
add_100000020,0.43,2,None,None,None
read_hidden_1_1x1_21_1,0.24,None,3,None,None
multiply_100000025,0.24,2,None,None,None
read_u1_z_21_1x32_1,0.27,None,None,5,None
add_100000021,0.19,2,None,None,None
read_hidden_1_1x1_22_1,0.14,None,3,None,None
multiply_100000026,0.47,2,None,None,None
read_u1_z_22_1x32_1,0.30,None,None,5,None
add_100000022,0.27,2,None,None,None
read_hidden_1_1x1_23_1,0.32,None,3,None,None
multiply_100000027,0.15,2,None,None,None
read_u1_z_23_1x32_1,0.23,None,None,5,None
add_100000023,0.26,2,None,None,None
read_hidden_1_1x1_24_1,0.16,None,3,None,None
multiply_100000028,0.42,2,None,None,None
read_u1_z_24_1x32_1,0.22,None,None,5,None
add_100000024,0.28,2,None,None,None
read_hidden_1_1x1_25_1,0.41,None,3,None,None
multiply_100000029,0.46,2,None,None,None
read_u1_z_25_1x32_1,0.43,None,None,5,None
add_100000025,0.33,2,None,None,None
read_hidden_1_1x1_26_1,0.41,None,3,None,None
multiply_100000030,0.30,2,None,None,None
read_u1_z_26_1x32_1,0.43,None,None,5,None
add_100000026,0.26,2,None,None,None
read_hidden_1_1x1_27_1,0.49,None,3,None,None
multiply_100000031,0.15,2,None,None,None
read_u1_z_27_1x32_1,0.48,None,None,5,None
add_100000027,0.37,2,None,None,None
read_hidden_1_1x1_28_1,0.21,None,3,None,None
multiply_100000032,0.16,2,None,None,None
read_u1_z_28_1x32_1,0.40,None,None,5,None
add_100000028,0.18,2,None,None,None
read_hidden_1_1x1_29_1,0.46,None,3,None,None
multiply_100000033,0.26,2,None,None,None
read_u1_z_29_1x32_1,0.42,None,None,5,None
add_100000029,0.39,2,None,None,None
read_hidden_1_1x1_30_1,0.41,None,3,None,None
multiply_100000034,0.11,2,None,None,None
read_u1_z_30_1x32_1,0.36,None,None,5,None
add_100000030,0.25,2,None,None,None
read_hidden_1_1x1_31_1,0.25,None,3,None,None
multiply_100000035,0.22,2,None,None,None
read_u1_z_31_1x32_1,0.34,None,None,5,None
add_100000031,0.35,2,None,None,None
write_u1_z_sig_in_1,0.17,None,None,None,3
multiply_100000036,0.19,2,None,None,None
read_u1_r_0_1x32_1,0.14,None,None,5,None
add_100000033,0.35,2,None,None,None
read_b1_r_1,0.33,None,None,5,None
add_100000065,0.48,2,None,None,None
read_u1_r_1_1x32_1,0.26,None,None,5,None
multiply_100000037,0.28,2,None,None,None
add_100000034,0.22,2,None,None,None
read_u1_r_2_1x32_1,0.27,None,None,5,None
multiply_100000038,0.17,2,None,None,None
add_100000035,0.20,2,None,None,None
read_u1_r_3_1x32_1,0.14,None,None,5,None
multiply_100000039,0.20,2,None,None,None
add_100000036,0.29,2,None,None,None
read_u1_r_4_1x32_1,0.50,None,None,5,None
multiply_100000040,0.13,2,None,None,None
add_100000037,0.23,2,None,None,None
read_u1_r_5_1x32_1,0.39,None,None,5,None
multiply_100000041,0.35,2,None,None,None
add_100000038,0.32,2,None,None,None
read_u1_r_6_1x32_1,0.24,None,None,5,None
multiply_100000042,0.10,2,None,None,None
add_100000039,0.30,2,None,None,None
read_u1_r_7_1x32_1,0.20,None,None,5,None
multiply_100000043,0.32,2,None,None,None
add_100000040,0.22,2,None,None,None
read_u1_r_8_1x32_1,0.21,None,None,5,None
multiply_100000044,0.24,2,None,None,None
add_100000041,0.40,2,None,None,None
read_u1_r_9_1x32_1,0.30,None,None,5,None
multiply_100000045,0.43,2,None,None,None
add_100000042,0.11,2,None,None,None
read_u1_r_10_1x32_1,0.29,None,None,5,None
multiply_100000046,0.29,2,None,None,None
add_100000043,0.12,2,None,None,None
read_u1_r_11_1x32_1,0.24,None,None,5,None
multiply_100000047,0.11,2,None,None,None
add_100000044,0.21,2,None,None,None
read_u1_r_12_1x32_1,0.33,None,None,5,None
multiply_100000048,0.41,2,None,None,None
add_100000045,0.45,2,None,None,None
read_u1_r_13_1x32_1,0.25,None,None,5,None
multiply_100000049,0.48,2,None,None,None
add_100000046,0.28,2,None,None,None
read_u1_r_14_1x32_1,0.41,None,None,5,None
multiply_100000050,0.16,2,None,None,None
add_100000047,0.22,2,None,None,None
read_u1_r_15_1x32_1,0.24,None,None,5,None
multiply_100000051,0.42,2,None,None,None
add_100000048,0.10,2,None,None,None
read_u1_r_16_1x32_1,0.39,None,None,5,None
multiply_100000052,0.48,2,None,None,None
add_100000049,0.25,2,None,None,None
read_u1_r_17_1x32_1,0.46,None,None,5,None
multiply_100000053,0.25,2,None,None,None
add_100000050,0.43,2,None,None,None
read_u1_r_18_1x32_1,0.17,None,None,5,None
multiply_100000054,0.42,2,None,None,None
add_100000051,0.29,2,None,None,None
read_u1_r_19_1x32_1,0.11,None,None,5,None
multiply_100000055,0.39,2,None,None,None
add_100000052,0.28,2,None,None,None
read_u1_r_20_1x32_1,0.18,None,None,5,None
multiply_100000056,0.16,2,None,None,None
add_100000053,0.48,2,None,None,None
read_u1_r_21_1x32_1,0.36,None,None,5,None
multiply_100000057,0.18,2,None,None,None
add_100000054,0.14,2,None,None,None
read_u1_r_22_1x32_1,0.16,None,None,5,None
multiply_100000058,0.21,2,None,None,None
add_100000055,0.31,2,None,None,None
read_u1_r_23_1x32_1,0.45,None,None,5,None
multiply_100000059,0.12,2,None,None,None
add_100000056,0.33,2,None,None,None
read_u1_r_24_1x32_1,0.18,None,None,5,None
multiply_100000060,0.46,2,None,None,None
add_100000057,0.30,2,None,None,None
read_u1_r_25_1x32_1,0.30,None,None,5,None
multiply_100000061,0.46,2,None,None,None
add_100000058,0.22,2,None,None,None
read_u1_r_26_1x32_1,0.50,None,None,5,None
multiply_100000062,0.46,2,None,None,None
add_100000059,0.16,2,None,None,None
read_u1_r_27_1x32_1,0.38,None,None,5,None
multiply_100000063,0.19,2,None,None,None
add_100000060,0.21,2,None,None,None
read_u1_r_28_1x32_1,0.31,None,None,5,None
multiply_100000064,0.23,2,None,None,None
add_100000061,0.47,2,None,None,None
read_u1_r_29_1x32_1,0.26,None,None,5,None
