Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
add_400000002624,0.23,2,None,None,None
write_output_sum_4,0.31,None,None,None,3
read_output_sum_4,0.41,None,None,None,3
multiply_400000003000,0.18,2,None,None,None
read_time_sum_4,0.45,None,None,5,None
write_out_time_mul_4,0.12,None,None,None,3
read_out_time_mul_4,0.46,None,None,None,3
divide_400000000015,0.32,8,None,None,None
read_two_4,0.20,None,None,5,None
write_tau1_and_tau2_4,0.44,None,None,None,3
read_tau1_and_tau2_4,0.17,None,None,None,3
add_400000002625,0.36,2,None,None,None
read_tau1_1004,0.32,None,None,None,3
write_tau1_1004,0.48,None,None,None,3
read_tau2_1004,0.39,None,None,None,3
write_tau2_1004,0.15,None,None,None,3
add_400000002626,0.38,2,None,None,None
divide_400000000016,0.30,8,None,None,None
read_ar1_4,0.23,None,None,None,3
read_tau1_2005,0.49,None,None,None,3
write_tau1_2005,0.43,None,None,None,3
divide_400000000017,0.18,8,None,None,None
read_ar2_4,0.33,None,None,None,3
write_tau2_2005,0.15,None,None,None,3
read_tau2_2005,0.36,None,None,None,3
