Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
multiply_1181,0.44,2,None,None,None
add_1314,0.39,2,None,None,None
read_hidden_1_1x1_16_71,0.20,None,3,None,None
read_u3_z_16_1x128_0,0.17,None,None,5,None
multiply_1182,0.17,2,None,None,None
add_1315,0.18,2,None,None,None
read_hidden_1_1x1_17_71,0.11,None,3,None,None
read_u3_z_17_1x128_0,0.32,None,None,5,None
multiply_1183,0.17,2,None,None,None
add_1316,0.34,2,None,None,None
read_hidden_1_1x1_18_71,0.30,None,3,None,None
read_u3_z_18_1x128_0,0.14,None,None,5,None
multiply_1184,0.37,2,None,None,None
add_1317,0.31,2,None,None,None
read_hidden_1_1x1_19_71,0.21,None,3,None,None
read_u3_z_19_1x128_0,0.16,None,None,5,None
multiply_1185,0.42,2,None,None,None
add_1318,0.42,2,None,None,None
read_hidden_1_1x1_20_71,0.18,None,3,None,None
read_u3_z_20_1x128_0,0.24,None,None,5,None
multiply_1186,0.37,2,None,None,None
add_1319,0.19,2,None,None,None
read_hidden_1_1x1_21_71,0.29,None,3,None,None
read_u3_z_21_1x128_0,0.23,None,None,5,None
multiply_1187,0.35,2,None,None,None
add_1320,0.50,2,None,None,None
read_hidden_1_1x1_22_71,0.24,None,3,None,None
read_u3_z_22_1x128_0,0.45,None,None,5,None
multiply_1188,0.50,2,None,None,None
add_1321,0.40,2,None,None,None
read_hidden_1_1x1_23_71,0.15,None,3,None,None
read_u3_z_23_1x128_0,0.45,None,None,5,None
multiply_1189,0.36,2,None,None,None
add_1322,0.16,2,None,None,None
read_hidden_1_1x1_24_71,0.49,None,3,None,None
read_u3_z_24_1x128_0,0.20,None,None,5,None
multiply_1190,0.42,2,None,None,None
add_1323,0.20,2,None,None,None
read_hidden_1_1x1_25_71,0.15,None,3,None,None
read_u3_z_25_1x128_0,0.31,None,None,5,None
multiply_1191,0.34,2,None,None,None
add_1324,0.28,2,None,None,None
read_hidden_1_1x1_26_71,0.12,None,3,None,None
read_u3_z_26_1x128_0,0.38,None,None,5,None
multiply_1192,0.25,2,None,None,None
add_1325,0.19,2,None,None,None
read_hidden_1_1x1_27_71,0.40,None,3,None,None
read_u3_z_27_1x128_0,0.14,None,None,5,None
multiply_1193,0.33,2,None,None,None
add_1326,0.14,2,None,None,None
read_hidden_1_1x1_28_71,0.17,None,3,None,None
read_u3_z_28_1x128_0,0.21,None,None,5,None
multiply_1194,0.17,2,None,None,None
add_1327,0.18,2,None,None,None
read_hidden_1_1x1_29_71,0.26,None,3,None,None
read_u3_z_29_1x128_0,0.33,None,None,5,None
multiply_1195,0.26,2,None,None,None
add_1328,0.50,2,None,None,None
read_hidden_1_1x1_30_71,0.48,None,3,None,None
read_u3_z_30_1x128_0,0.32,None,None,5,None
multiply_1196,0.46,2,None,None,None
add_1329,0.22,2,None,None,None
read_hidden_1_1x1_31_71,0.22,None,3,None,None
read_u3_z_31_1x128_0,0.46,None,None,5,None
multiply_1197,0.19,2,None,None,None
add_1330,0.45,2,None,None,None
read_hidden_1_1x1_32_71,0.36,None,3,None,None
read_u3_z_32_1x128_0,0.48,None,None,5,None
multiply_1198,0.27,2,None,None,None
add_1331,0.29,2,None,None,None
read_hidden_1_1x1_33_71,0.23,None,3,None,None
read_u3_z_33_1x128_0,0.44,None,None,5,None
multiply_1199,0.49,2,None,None,None
add_1332,0.44,2,None,None,None
read_hidden_1_1x1_34_71,0.28,None,3,None,None
read_u3_z_34_1x128_0,0.13,None,None,5,None
multiply_1200,0.13,2,None,None,None
add_1333,0.40,2,None,None,None
read_hidden_1_1x1_35_71,0.13,None,3,None,None
read_u3_z_35_1x128_0,0.26,None,None,5,None
multiply_1201,0.32,2,None,None,None
add_1334,0.15,2,None,None,None
read_hidden_1_1x1_36_71,0.48,None,3,None,None
read_u3_z_36_1x128_0,0.28,None,None,5,None
multiply_1202,0.10,2,None,None,None
add_1335,0.23,2,None,None,None
read_hidden_1_1x1_37_71,0.35,None,3,None,None
read_u3_z_37_1x128_0,0.42,None,None,5,None
multiply_1203,0.13,2,None,None,None
add_1336,0.27,2,None,None,None
read_hidden_1_1x1_38_71,0.11,None,3,None,None
read_u3_z_38_1x128_0,0.36,None,None,5,None
multiply_1204,0.49,2,None,None,None
add_1337,0.14,2,None,None,None
read_hidden_1_1x1_39_71,0.21,None,3,None,None
read_u3_z_39_1x128_0,0.22,None,None,5,None
multiply_1205,0.18,2,None,None,None
add_1338,0.26,2,None,None,None
read_hidden_1_1x1_40_71,0.33,None,3,None,None
read_u3_z_40_1x128_0,0.40,None,None,5,None
multiply_1206,0.38,2,None,None,None
add_1339,0.50,2,None,None,None
read_hidden_1_1x1_41_71,0.43,None,3,None,None
read_u3_z_41_1x128_0,0.26,None,None,5,None
multiply_1207,0.40,2,None,None,None
add_1340,0.39,2,None,None,None
read_hidden_1_1x1_42_71,0.40,None,3,None,None
read_u3_z_42_1x128_0,0.41,None,None,5,None
multiply_1208,0.37,2,None,None,None
add_1341,0.26,2,None,None,None
read_hidden_1_1x1_43_71,0.36,None,3,None,None
read_u3_z_43_1x128_0,0.25,None,None,5,None
multiply_1209,0.23,2,None,None,None
add_1342,0.30,2,None,None,None
read_hidden_1_1x1_44_71,0.22,None,3,None,None
read_u3_z_44_1x128_0,0.22,None,None,5,None
multiply_1210,0.20,2,None,None,None
add_1343,0.33,2,None,None,None
read_hidden_1_1x1_45_71,0.45,None,3,None,None
read_u3_z_45_1x128_0,0.45,None,None,5,None
multiply_1211,0.39,2,None,None,None
add_1344,0.33,2,None,None,None
read_hidden_1_1x1_46_71,0.34,None,3,None,None
read_u3_z_46_1x128_0,0.31,None,None,5,None
multiply_1212,0.19,2,None,None,None
add_1345,0.48,2,None,None,None
read_hidden_1_1x1_47_71,0.44,None,3,None,None
read_u3_z_47_1x128_0,0.23,None,None,5,None
multiply_1213,0.21,2,None,None,None
add_1346,0.13,2,None,None,None
read_hidden_1_1x1_48_71,0.16,None,3,None,None
read_u3_z_48_1x128_0,0.17,None,None,5,None
multiply_1214,0.13,2,None,None,None
add_1347,0.26,2,None,None,None
read_hidden_1_1x1_49_71,0.13,None,3,None,None
read_u3_z_49_1x128_0,0.17,None,None,5,None
multiply_1215,0.10,2,None,None,None
add_1348,0.28,2,None,None,None
read_hidden_1_1x1_50_71,0.12,None,3,None,None
read_u3_z_50_1x128_0,0.46,None,None,5,None
multiply_1216,0.29,2,None,None,None
add_1349,0.14,2,None,None,None
read_hidden_1_1x1_51_71,0.42,None,3,None,None
read_u3_z_51_1x128_0,0.27,None,None,5,None
multiply_1217,0.33,2,None,None,None
add_1350,0.22,2,None,None,None
read_hidden_1_1x1_52_71,0.34,None,3,None,None
read_u3_z_52_1x128_0,0.42,None,None,5,None
multiply_1218,0.11,2,None,None,None
add_1351,0.44,2,None,None,None
read_hidden_1_1x1_53_71,0.10,None,3,None,None
read_u3_z_53_1x128_0,0.10,None,None,5,None
multiply_1219,0.36,2,None,None,None
add_1352,0.49,2,None,None,None
read_hidden_1_1x1_54_71,0.15,None,3,None,None
read_u3_z_54_1x128_0,0.49,None,None,5,None
multiply_1220,0.36,2,None,None,None
add_1353,0.19,2,None,None,None
read_hidden_1_1x1_55_71,0.48,None,3,None,None
read_u3_z_55_1x128_0,0.27,None,None,5,None
multiply_1221,0.34,2,None,None,None
add_1354,0.50,2,None,None,None
read_hidden_1_1x1_56_71,0.27,None,3,None,None
read_u3_z_56_1x128_0,0.44,None,None,5,None
multiply_1222,0.15,2,None,None,None
add_1355,0.22,2,None,None,None
read_hidden_1_1x1_57_71,0.38,None,3,None,None
read_u3_z_57_1x128_0,0.36,None,None,5,None
multiply_1223,0.14,2,None,None,None
add_1356,0.48,2,None,None,None
read_hidden_1_1x1_58_71,0.32,None,3,None,None
read_u3_z_58_1x128_0,0.13,None,None,5,None
multiply_1224,0.17,2,None,None,None
add_1357,0.23,2,None,None,None
read_hidden_1_1x1_59_71,0.49,None,3,None,None
read_u3_z_59_1x128_0,0.23,None,None,5,None
multiply_1225,0.33,2,None,None,None
add_1358,0.12,2,None,None,None
read_hidden_1_1x1_60_71,0.44,None,3,None,None
read_u3_z_60_1x128_0,0.46,None,None,5,None
multiply_1226,0.22,2,None,None,None
add_1359,0.24,2,None,None,None
read_hidden_1_1x1_61_71,0.20,None,3,None,None
read_u3_z_61_1x128_0,0.19,None,None,5,None
multiply_1227,0.32,2,None,None,None
add_1360,0.14,2,None,None,None
read_hidden_1_1x1_62_71,0.20,None,3,None,None
read_u3_z_62_1x128_0,0.36,None,None,5,None
multiply_1228,0.15,2,None,None,None
add_1361,0.39,2,None,None,None
read_hidden_1_1x1_63_71,0.33,None,3,None,None
read_u3_z_63_1x128_0,0.14,None,None,5,None
multiply_1229,0.33,2,None,None,None
add_1362,0.12,2,None,None,None
read_hidden_1_1x1_64_71,0.15,None,3,None,None
read_u3_z_64_1x128_0,0.33,None,None,5,None
multiply_1230,0.15,2,None,None,None
add_1363,0.17,2,None,None,None
read_hidden_1_1x1_65_71,0.42,None,3,None,None
read_u3_z_65_1x128_0,0.29,None,None,5,None
multiply_1231,0.18,2,None,None,None
add_1364,0.39,2,None,None,None
read_hidden_1_1x1_66_71,0.46,None,3,None,None
read_u3_z_66_1x128_0,0.36,None,None,5,None
multiply_1232,0.42,2,None,None,None
add_1365,0.44,2,None,None,None
read_hidden_1_1x1_67_71,0.28,None,3,None,None
read_u3_z_67_1x128_0,0.15,None,None,5,None
multiply_1233,0.11,2,None,None,None
add_1366,0.48,2,None,None,None
read_hidden_1_1x1_68_71,0.46,None,3,None,None
read_u3_z_68_1x128_0,0.20,None,None,5,None
multiply_1234,0.44,2,None,None,None
add_1367,0.34,2,None,None,None
read_hidden_1_1x1_69_71,0.10,None,3,None,None
read_u3_z_69_1x128_0,0.35,None,None,5,None
multiply_1235,0.10,2,None,None,None
add_1368,0.20,2,None,None,None
read_hidden_1_1x1_70_71,0.22,None,3,None,None
read_u3_z_70_1x128_0,0.21,None,None,5,None
multiply_1236,0.35,2,None,None,None
add_1369,0.13,2,None,None,None
read_hidden_1_1x1_71_71,0.31,None,3,None,None
read_u3_z_71_1x128_0,0.36,None,None,5,None
multiply_1237,0.38,2,None,None,None
add_1370,0.42,2,None,None,None
read_hidden_1_1x1_72_71,0.29,None,3,None,None
read_u3_z_72_1x128_0,0.21,None,None,5,None
multiply_1238,0.44,2,None,None,None
add_1371,0.49,2,None,None,None
read_hidden_1_1x1_73_71,0.48,None,3,None,None
read_u3_z_73_1x128_0,0.16,None,None,5,None
multiply_1239,0.34,2,None,None,None
add_1372,0.10,2,None,None,None
read_hidden_1_1x1_74_71,0.41,None,3,None,None
read_u3_z_74_1x128_0,0.38,None,None,5,None
multiply_1240,0.45,2,None,None,None
add_1373,0.28,2,None,None,None
read_hidden_1_1x1_75_71,0.25,None,3,None,None
read_u3_z_75_1x128_0,0.46,None,None,5,None
multiply_1241,0.21,2,None,None,None
add_1374,0.11,2,None,None,None
read_hidden_1_1x1_76_71,0.31,None,3,None,None
read_u3_z_76_1x128_0,0.46,None,None,5,None
multiply_1242,0.37,2,None,None,None
add_1375,0.43,2,None,None,None
read_hidden_1_1x1_77_71,0.36,None,3,None,None
read_u3_z_77_1x128_0,0.30,None,None,5,None
multiply_1243,0.40,2,None,None,None
add_1376,0.10,2,None,None,None
read_hidden_1_1x1_78_71,0.27,None,3,None,None
read_u3_z_78_1x128_0,0.44,None,None,5,None
multiply_1244,0.21,2,None,None,None
add_1377,0.24,2,None,None,None
read_hidden_1_1x1_79_71,0.28,None,3,None,None
read_u3_z_79_1x128_0,0.32,None,None,5,None
multiply_1245,0.13,2,None,None,None
add_1378,0.33,2,None,None,None
read_hidden_1_1x1_80_71,0.48,None,3,None,None
read_u3_z_80_1x128_0,0.34,None,None,5,None
multiply_1246,0.33,2,None,None,None
add_1379,0.22,2,None,None,None
read_hidden_1_1x1_81_71,0.11,None,3,None,None
read_u3_z_81_1x128_0,0.24,None,None,5,None
multiply_1247,0.18,2,None,None,None
add_1380,0.24,2,None,None,None
read_hidden_1_1x1_82_71,0.18,None,3,None,None
read_u3_z_82_1x128_0,0.40,None,None,5,None
multiply_1248,0.15,2,None,None,None
add_1381,0.11,2,None,None,None
read_hidden_1_1x1_83_71,0.49,None,3,None,None
read_u3_z_83_1x128_0,0.36,None,None,5,None
multiply_1249,0.46,2,None,None,None
add_1382,0.39,2,None,None,None
read_hidden_1_1x1_84_71,0.26,None,3,None,None
read_u3_z_84_1x128_0,0.22,None,None,5,None
multiply_1250,0.39,2,None,None,None
add_1383,0.21,2,None,None,None
read_hidden_1_1x1_85_71,0.17,None,3,None,None
read_u3_z_85_1x128_0,0.22,None,None,5,None
multiply_1251,0.20,2,None,None,None
add_1384,0.21,2,None,None,None
read_hidden_1_1x1_86_71,0.36,None,3,None,None
read_u3_z_86_1x128_0,0.32,None,None,5,None
multiply_1252,0.47,2,None,None,None
add_1385,0.22,2,None,None,None
read_hidden_1_1x1_87_71,0.36,None,3,None,None
read_u3_z_87_1x128_0,0.42,None,None,5,None
multiply_1253,0.19,2,None,None,None
add_1386,0.42,2,None,None,None
read_hidden_1_1x1_88_71,0.14,None,3,None,None
read_u3_z_88_1x128_0,0.27,None,None,5,None
multiply_1254,0.38,2,None,None,None
add_1387,0.33,2,None,None,None
read_hidden_1_1x1_89_71,0.42,None,3,None,None
read_u3_z_89_1x128_0,0.46,None,None,5,None
multiply_1255,0.13,2,None,None,None
add_1388,0.13,2,None,None,None
read_hidden_1_1x1_90_71,0.18,None,3,None,None
read_u3_z_90_1x128_0,0.16,None,None,5,None
multiply_1256,0.19,2,None,None,None
add_1389,0.17,2,None,None,None
read_hidden_1_1x1_91_71,0.27,None,3,None,None
read_u3_z_91_1x128_0,0.29,None,None,5,None
multiply_1257,0.49,2,None,None,None
add_1390,0.21,2,None,None,None
read_hidden_1_1x1_92_71,0.33,None,3,None,None
read_u3_z_92_1x128_0,0.17,None,None,5,None
multiply_1258,0.35,2,None,None,None
add_1391,0.23,2,None,None,None
read_hidden_1_1x1_93_71,0.22,None,3,None,None
read_u3_z_93_1x128_0,0.46,None,None,5,None
multiply_1259,0.21,2,None,None,None
add_1392,0.19,2,None,None,None
read_hidden_1_1x1_94_71,0.34,None,3,None,None
read_u3_z_94_1x128_0,0.38,None,None,5,None
multiply_1260,0.48,2,None,None,None
add_1393,0.26,2,None,None,None
read_hidden_1_1x1_95_71,0.11,None,3,None,None
read_u3_z_95_1x128_0,0.31,None,None,5,None
multiply_1261,0.35,2,None,None,None
add_1394,0.38,2,None,None,None
read_hidden_1_1x1_96_71,0.18,None,3,None,None
read_u3_z_96_1x128_0,0.32,None,None,5,None
multiply_1262,0.36,2,None,None,None
add_1395,0.46,2,None,None,None
read_hidden_1_1x1_97_71,0.26,None,3,None,None
read_u3_z_97_1x128_0,0.33,None,None,5,None
multiply_1263,0.49,2,None,None,None
add_1396,0.30,2,None,None,None
read_hidden_1_1x1_98_71,0.18,None,3,None,None
read_u3_z_98_1x128_0,0.43,None,None,5,None
multiply_1264,0.26,2,None,None,None
add_1397,0.40,2,None,None,None
read_hidden_1_1x1_99_71,0.32,None,3,None,None
read_u3_z_99_1x128_0,0.33,None,None,5,None
multiply_1265,0.19,2,None,None,None
add_1398,0.18,2,None,None,None
read_hidden_1_1x1_100_71,0.34,None,3,None,None
read_u3_z_100_1x128_0,0.18,None,None,5,None
multiply_1266,0.30,2,None,None,None
add_1399,0.14,2,None,None,None
read_hidden_1_1x1_101_71,0.29,None,3,None,None
read_u3_z_101_1x128_0,0.37,None,None,5,None
multiply_1267,0.46,2,None,None,None
add_1400,0.47,2,None,None,None
read_hidden_1_1x1_102_71,0.45,None,3,None,None
read_u3_z_102_1x128_0,0.41,None,None,5,None
multiply_1268,0.40,2,None,None,None
add_1401,0.23,2,None,None,None
read_hidden_1_1x1_103_71,0.41,None,3,None,None
read_u3_z_103_1x128_0,0.20,None,None,5,None
multiply_1269,0.12,2,None,None,None
add_1402,0.27,2,None,None,None
read_hidden_1_1x1_104_71,0.21,None,3,None,None
read_u3_z_104_1x128_0,0.11,None,None,5,None
multiply_1270,0.48,2,None,None,None
add_1403,0.31,2,None,None,None
read_hidden_1_1x1_105_71,0.37,None,3,None,None
read_u3_z_105_1x128_0,0.42,None,None,5,None
multiply_1271,0.14,2,None,None,None
add_1404,0.23,2,None,None,None
read_hidden_1_1x1_106_71,0.49,None,3,None,None
read_u3_z_106_1x128_0,0.15,None,None,5,None
multiply_1272,0.11,2,None,None,None
add_1405,0.31,2,None,None,None
read_hidden_1_1x1_107_71,0.41,None,3,None,None
read_u3_z_107_1x128_0,0.36,None,None,5,None
multiply_1273,0.29,2,None,None,None
add_1406,0.17,2,None,None,None
read_hidden_1_1x1_108_71,0.43,None,3,None,None
read_u3_z_108_1x128_0,0.41,None,None,5,None
multiply_1274,0.31,2,None,None,None
add_1407,0.15,2,None,None,None
read_hidden_1_1x1_109_71,0.28,None,3,None,None
read_u3_z_109_1x128_0,0.35,None,None,5,None
multiply_1275,0.20,2,None,None,None
add_1408,0.31,2,None,None,None
read_hidden_1_1x1_110_71,0.10,None,3,None,None
read_u3_z_110_1x128_0,0.48,None,None,5,None
multiply_1276,0.40,2,None,None,None
add_1409,0.18,2,None,None,None
read_hidden_1_1x1_111_71,0.38,None,3,None,None
read_u3_z_111_1x128_0,0.30,None,None,5,None
multiply_1277,0.31,2,None,None,None
add_1410,0.48,2,None,None,None
read_hidden_1_1x1_112_71,0.26,None,3,None,None
read_u3_z_112_1x128_0,0.45,None,None,5,None
multiply_1278,0.27,2,None,None,None
add_1411,0.18,2,None,None,None
read_hidden_1_1x1_113_71,0.11,None,3,None,None
read_u3_z_113_1x128_0,0.43,None,None,5,None
multiply_1279,0.27,2,None,None,None
add_1412,0.47,2,None,None,None
read_hidden_1_1x1_114_71,0.16,None,3,None,None
read_u3_z_114_1x128_0,0.49,None,None,5,None
multiply_1280,0.41,2,None,None,None
add_1413,0.41,2,None,None,None
read_hidden_1_1x1_115_71,0.30,None,3,None,None
read_u3_z_115_1x128_0,0.14,None,None,5,None
multiply_1281,0.26,2,None,None,None
add_1414,0.11,2,None,None,None
read_hidden_1_1x1_116_71,0.28,None,3,None,None
read_u3_z_116_1x128_0,0.49,None,None,5,None
multiply_1282,0.45,2,None,None,None
add_1415,0.34,2,None,None,None
read_hidden_1_1x1_117_71,0.22,None,3,None,None
read_u3_z_117_1x128_0,0.14,None,None,5,None
multiply_1283,0.15,2,None,None,None
add_1416,0.27,2,None,None,None
read_hidden_1_1x1_118_71,0.29,None,3,None,None
read_u3_z_118_1x128_0,0.27,None,None,5,None
multiply_1284,0.14,2,None,None,None
add_1417,0.47,2,None,None,None
read_hidden_1_1x1_119_71,0.38,None,3,None,None
read_u3_z_119_1x128_0,0.20,None,None,5,None
multiply_1285,0.17,2,None,None,None
add_1418,0.42,2,None,None,None
read_hidden_1_1x1_120_71,0.31,None,3,None,None
read_u3_z_120_1x128_0,0.28,None,None,5,None
multiply_1286,0.42,2,None,None,None
add_1419,0.34,2,None,None,None
read_hidden_1_1x1_121_71,0.23,None,3,None,None
read_u3_z_121_1x128_0,0.47,None,None,5,None
multiply_1287,0.22,2,None,None,None
add_1420,0.24,2,None,None,None
read_hidden_1_1x1_122_71,0.45,None,3,None,None
read_u3_z_122_1x128_0,0.34,None,None,5,None
multiply_1288,0.47,2,None,None,None
add_1421,0.37,2,None,None,None
read_hidden_1_1x1_123_71,0.32,None,3,None,None
read_u3_z_123_1x128_0,0.26,None,None,5,None
multiply_1289,0.41,2,None,None,None
add_1422,0.14,2,None,None,None
read_hidden_1_1x1_124_71,0.17,None,3,None,None
read_u3_z_124_1x128_0,0.42,None,None,5,None
multiply_1290,0.21,2,None,None,None
add_1423,0.46,2,None,None,None
read_hidden_1_1x1_125_71,0.20,None,3,None,None
read_u3_z_125_1x128_0,0.31,None,None,5,None
multiply_1291,0.20,2,None,None,None
add_1424,0.26,2,None,None,None
read_hidden_1_1x1_126_71,0.18,None,3,None,None
read_u3_z_126_1x128_0,0.48,None,None,5,None
multiply_1292,0.24,2,None,None,None
read_hidden_1_1x1_127_71,0.22,None,3,None,None
read_u3_z_127_1x128_0,0.45,None,None,5,None
multiply_1293,0.25,2,None,None,None
write_u3_z_sig_in_0,0.48,None,None,None,3
read_u3_r_0_1x128_0,0.47,None,None,5,None
multiply_1294,0.31,2,None,None,None
add_1426,0.29,2,None,None,None
read_b3_r_0,0.39,None,None,5,None
add_1552,0.17,2,None,None,None
read_u3_r_1_1x128_0,0.10,None,None,5,None
add_1427,0.43,2,None,None,None
read_u3_r_2_1x128_0,0.25,None,None,5,None
multiply_1295,0.48,2,None,None,None
add_1428,0.13,2,None,None,None
read_u3_r_3_1x128_0,0.33,None,None,5,None
multiply_1296,0.25,2,None,None,None
add_1429,0.44,2,None,None,None
read_u3_r_4_1x128_0,0.38,None,None,5,None
multiply_1297,0.41,2,None,None,None
add_1430,0.38,2,None,None,None
read_u3_r_5_1x128_0,0.35,None,None,5,None
multiply_1298,0.13,2,None,None,None
add_1431,0.39,2,None,None,None
read_u3_r_6_1x128_0,0.17,None,None,5,None
multiply_1299,0.24,2,None,None,None
add_1432,0.31,2,None,None,None
read_u3_r_7_1x128_0,0.50,None,None,5,None
multiply_1300,0.26,2,None,None,None
add_1433,0.30,2,None,None,None
read_u3_r_8_1x128_0,0.16,None,None,5,None
multiply_1301,0.39,2,None,None,None
add_1434,0.36,2,None,None,None
read_u3_r_9_1x128_0,0.46,None,None,5,None
multiply_1302,0.19,2,None,None,None
add_1435,0.28,2,None,None,None
read_u3_r_10_1x128_0,0.26,None,None,5,None
multiply_1303,0.41,2,None,None,None
add_1436,0.43,2,None,None,None
read_u3_r_11_1x128_0,0.22,None,None,5,None
multiply_1304,0.31,2,None,None,None
add_1437,0.41,2,None,None,None
read_u3_r_12_1x128_0,0.27,None,None,5,None
multiply_1305,0.17,2,None,None,None
add_1438,0.25,2,None,None,None
read_u3_r_13_1x128_0,0.48,None,None,5,None
multiply_1306,0.45,2,None,None,None
add_1439,0.25,2,None,None,None
read_u3_r_14_1x128_0,0.34,None,None,5,None
multiply_1307,0.13,2,None,None,None
add_1440,0.15,2,None,None,None
read_u3_r_15_1x128_0,0.13,None,None,5,None
multiply_1308,0.20,2,None,None,None
add_1441,0.17,2,None,None,None
read_u3_r_16_1x128_0,0.42,None,None,5,None
multiply_1309,0.12,2,None,None,None
add_1442,0.45,2,None,None,None
read_u3_r_17_1x128_0,0.39,None,None,5,None
multiply_1310,0.29,2,None,None,None
add_1443,0.30,2,None,None,None
read_u3_r_18_1x128_0,0.29,None,None,5,None
multiply_1311,0.12,2,None,None,None
add_1444,0.31,2,None,None,None
read_u3_r_19_1x128_0,0.12,None,None,5,None
multiply_1312,0.12,2,None,None,None
add_1445,0.22,2,None,None,None
read_u3_r_20_1x128_0,0.30,None,None,5,None
multiply_1313,0.19,2,None,None,None
add_1446,0.46,2,None,None,None
read_u3_r_21_1x128_0,0.47,None,None,5,None
multiply_1314,0.28,2,None,None,None
add_1447,0.47,2,None,None,None
read_u3_r_22_1x128_0,0.29,None,None,5,None
multiply_1315,0.49,2,None,None,None
add_1448,0.18,2,None,None,None
read_u3_r_23_1x128_0,0.44,None,None,5,None
multiply_1316,0.33,2,None,None,None
add_1449,0.49,2,None,None,None
read_u3_r_24_1x128_0,0.19,None,None,5,None
multiply_1317,0.35,2,None,None,None
add_1450,0.20,2,None,None,None
read_u3_r_25_1x128_0,0.37,None,None,5,None
multiply_1318,0.25,2,None,None,None
add_1451,0.24,2,None,None,None
read_u3_r_26_1x128_0,0.23,None,None,5,None
multiply_1319,0.17,2,None,None,None
add_1452,0.20,2,None,None,None
read_u3_r_27_1x128_0,0.24,None,None,5,None
multiply_1320,0.37,2,None,None,None
add_1453,0.50,2,None,None,None
read_u3_r_28_1x128_0,0.32,None,None,5,None
multiply_1321,0.23,2,None,None,None
add_1454,0.22,2,None,None,None
read_u3_r_29_1x128_0,0.43,None,None,5,None
multiply_1322,0.46,2,None,None,None
add_1455,0.24,2,None,None,None
read_u3_r_30_1x128_0,0.48,None,None,5,None
multiply_1323,0.48,2,None,None,None
add_1456,0.17,2,None,None,None
read_u3_r_31_1x128_0,0.44,None,None,5,None
multiply_1324,0.39,2,None,None,None
add_1457,0.43,2,None,None,None
read_u3_r_32_1x128_0,0.26,None,None,5,None
multiply_1325,0.18,2,None,None,None
add_1458,0.28,2,None,None,None
read_u3_r_33_1x128_0,0.18,None,None,5,None
multiply_1326,0.16,2,None,None,None
add_1459,0.44,2,None,None,None
read_u3_r_34_1x128_0,0.22,None,None,5,None
multiply_1327,0.46,2,None,None,None
add_1460,0.49,2,None,None,None
read_u3_r_35_1x128_0,0.46,None,None,5,None
