Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
add_9,0.50,2,None,None,None
read_hidden_1_1x1_10_0,0.27,None,3,None,None
multiply_14,0.15,2,None,None,None
read_u1_z_10_1x128_0,0.13,None,None,5,None
add_10,0.23,2,None,None,None
read_hidden_1_1x1_11_0,0.47,None,3,None,None
multiply_15,0.12,2,None,None,None
read_u1_z_11_1x128_0,0.24,None,None,5,None
add_11,0.34,2,None,None,None
read_hidden_1_1x1_12_0,0.17,None,3,None,None
multiply_16,0.24,2,None,None,None
read_u1_z_12_1x128_0,0.45,None,None,5,None
add_12,0.16,2,None,None,None
read_hidden_1_1x1_13_0,0.39,None,3,None,None
multiply_17,0.15,2,None,None,None
read_u1_z_13_1x128_0,0.46,None,None,5,None
add_13,0.23,2,None,None,None
read_hidden_1_1x1_14_0,0.32,None,3,None,None
multiply_18,0.37,2,None,None,None
read_u1_z_14_1x128_0,0.41,None,None,5,None
add_14,0.11,2,None,None,None
read_hidden_1_1x1_15_0,0.38,None,3,None,None
multiply_19,0.13,2,None,None,None
read_u1_z_15_1x128_0,0.40,None,None,5,None
add_15,0.24,2,None,None,None
read_hidden_1_1x1_16_0,0.15,None,3,None,None
multiply_20,0.28,2,None,None,None
read_u1_z_16_1x128_0,0.20,None,None,5,None
add_16,0.27,2,None,None,None
read_hidden_1_1x1_17_0,0.21,None,3,None,None
multiply_21,0.44,2,None,None,None
read_u1_z_17_1x128_0,0.15,None,None,5,None
add_17,0.39,2,None,None,None
read_hidden_1_1x1_18_0,0.20,None,3,None,None
multiply_22,0.11,2,None,None,None
read_u1_z_18_1x128_0,0.33,None,None,5,None
add_18,0.10,2,None,None,None
read_hidden_1_1x1_19_0,0.10,None,3,None,None
multiply_23,0.43,2,None,None,None
read_u1_z_19_1x128_0,0.31,None,None,5,None
add_19,0.46,2,None,None,None
read_hidden_1_1x1_20_0,0.33,None,3,None,None
multiply_24,0.35,2,None,None,None
read_u1_z_20_1x128_0,0.33,None,None,5,None
add_20,0.38,2,None,None,None
read_hidden_1_1x1_21_0,0.19,None,3,None,None
multiply_25,0.31,2,None,None,None
read_u1_z_21_1x128_0,0.27,None,None,5,None
add_21,0.28,2,None,None,None
read_hidden_1_1x1_22_0,0.47,None,3,None,None
multiply_26,0.14,2,None,None,None
read_u1_z_22_1x128_0,0.24,None,None,5,None
add_22,0.41,2,None,None,None
read_hidden_1_1x1_23_0,0.29,None,3,None,None
multiply_27,0.48,2,None,None,None
read_u1_z_23_1x128_0,0.18,None,None,5,None
add_23,0.43,2,None,None,None
read_hidden_1_1x1_24_0,0.14,None,3,None,None
multiply_28,0.14,2,None,None,None
read_u1_z_24_1x128_0,0.31,None,None,5,None
add_24,0.36,2,None,None,None
read_hidden_1_1x1_25_0,0.35,None,3,None,None
multiply_29,0.46,2,None,None,None
read_u1_z_25_1x128_0,0.49,None,None,5,None
add_25,0.14,2,None,None,None
read_hidden_1_1x1_26_0,0.23,None,3,None,None
multiply_30,0.38,2,None,None,None
read_u1_z_26_1x128_0,0.27,None,None,5,None
add_26,0.28,2,None,None,None
read_hidden_1_1x1_27_0,0.34,None,3,None,None
multiply_31,0.45,2,None,None,None
read_u1_z_27_1x128_0,0.43,None,None,5,None
add_27,0.27,2,None,None,None
read_hidden_1_1x1_28_0,0.44,None,3,None,None
multiply_32,0.28,2,None,None,None
read_u1_z_28_1x128_0,0.32,None,None,5,None
add_28,0.36,2,None,None,None
read_hidden_1_1x1_29_0,0.41,None,3,None,None
multiply_33,0.14,2,None,None,None
read_u1_z_29_1x128_0,0.15,None,None,5,None
add_29,0.24,2,None,None,None
read_hidden_1_1x1_30_0,0.43,None,3,None,None
multiply_34,0.36,2,None,None,None
read_u1_z_30_1x128_0,0.50,None,None,5,None
add_30,0.36,2,None,None,None
read_hidden_1_1x1_31_0,0.22,None,3,None,None
multiply_35,0.33,2,None,None,None
read_u1_z_31_1x128_0,0.43,None,None,5,None
add_31,0.46,2,None,None,None
read_hidden_1_1x1_32_0,0.35,None,3,None,None
multiply_36,0.23,2,None,None,None
read_u1_z_32_1x128_0,0.26,None,None,5,None
add_32,0.37,2,None,None,None
read_hidden_1_1x1_33_0,0.17,None,3,None,None
multiply_37,0.25,2,None,None,None
read_u1_z_33_1x128_0,0.17,None,None,5,None
add_33,0.12,2,None,None,None
read_hidden_1_1x1_34_0,0.18,None,3,None,None
multiply_38,0.30,2,None,None,None
read_u1_z_34_1x128_0,0.49,None,None,5,None
add_34,0.16,2,None,None,None
read_hidden_1_1x1_35_0,0.25,None,3,None,None
multiply_39,0.37,2,None,None,None
read_u1_z_35_1x128_0,0.36,None,None,5,None
add_35,0.28,2,None,None,None
read_hidden_1_1x1_36_0,0.47,None,3,None,None
multiply_40,0.18,2,None,None,None
read_u1_z_36_1x128_0,0.24,None,None,5,None
add_36,0.38,2,None,None,None
read_hidden_1_1x1_37_0,0.25,None,3,None,None
multiply_41,0.30,2,None,None,None
read_u1_z_37_1x128_0,0.16,None,None,5,None
add_37,0.36,2,None,None,None
read_hidden_1_1x1_38_0,0.28,None,3,None,None
multiply_42,0.15,2,None,None,None
read_u1_z_38_1x128_0,0.27,None,None,5,None
add_38,0.21,2,None,None,None
read_hidden_1_1x1_39_0,0.41,None,3,None,None
multiply_43,0.33,2,None,None,None
read_u1_z_39_1x128_0,0.14,None,None,5,None
add_39,0.36,2,None,None,None
read_hidden_1_1x1_40_0,0.28,None,3,None,None
multiply_44,0.28,2,None,None,None
read_u1_z_40_1x128_0,0.16,None,None,5,None
add_40,0.15,2,None,None,None
read_hidden_1_1x1_41_0,0.42,None,3,None,None
multiply_45,0.20,2,None,None,None
read_u1_z_41_1x128_0,0.49,None,None,5,None
add_41,0.22,2,None,None,None
read_hidden_1_1x1_42_0,0.24,None,3,None,None
multiply_46,0.42,2,None,None,None
read_u1_z_42_1x128_0,0.44,None,None,5,None
add_42,0.40,2,None,None,None
read_hidden_1_1x1_43_0,0.33,None,3,None,None
multiply_47,0.41,2,None,None,None
read_u1_z_43_1x128_0,0.36,None,None,5,None
add_43,0.17,2,None,None,None
read_hidden_1_1x1_44_0,0.38,None,3,None,None
multiply_48,0.39,2,None,None,None
read_u1_z_44_1x128_0,0.42,None,None,5,None
add_44,0.50,2,None,None,None
read_hidden_1_1x1_45_0,0.49,None,3,None,None
multiply_49,0.27,2,None,None,None
read_u1_z_45_1x128_0,0.12,None,None,5,None
add_45,0.30,2,None,None,None
read_hidden_1_1x1_46_0,0.19,None,3,None,None
multiply_50,0.34,2,None,None,None
read_u1_z_46_1x128_0,0.33,None,None,5,None
add_46,0.35,2,None,None,None
read_hidden_1_1x1_47_0,0.16,None,3,None,None
multiply_51,0.49,2,None,None,None
read_u1_z_47_1x128_0,0.35,None,None,5,None
add_47,0.13,2,None,None,None
read_hidden_1_1x1_48_0,0.33,None,3,None,None
multiply_52,0.48,2,None,None,None
read_u1_z_48_1x128_0,0.49,None,None,5,None
add_48,0.31,2,None,None,None
read_hidden_1_1x1_49_0,0.12,None,3,None,None
multiply_53,0.15,2,None,None,None
read_u1_z_49_1x128_0,0.46,None,None,5,None
add_49,0.44,2,None,None,None
read_hidden_1_1x1_50_0,0.39,None,3,None,None
multiply_54,0.18,2,None,None,None
read_u1_z_50_1x128_0,0.36,None,None,5,None
add_50,0.44,2,None,None,None
read_hidden_1_1x1_51_0,0.20,None,3,None,None
multiply_55,0.36,2,None,None,None
read_u1_z_51_1x128_0,0.45,None,None,5,None
add_51,0.48,2,None,None,None
read_hidden_1_1x1_52_0,0.28,None,3,None,None
multiply_56,0.20,2,None,None,None
read_u1_z_52_1x128_0,0.24,None,None,5,None
add_52,0.23,2,None,None,None
read_hidden_1_1x1_53_0,0.44,None,3,None,None
multiply_57,0.18,2,None,None,None
read_u1_z_53_1x128_0,0.13,None,None,5,None
add_53,0.47,2,None,None,None
read_hidden_1_1x1_54_0,0.13,None,3,None,None
multiply_58,0.27,2,None,None,None
read_u1_z_54_1x128_0,0.28,None,None,5,None
add_54,0.49,2,None,None,None
read_hidden_1_1x1_55_0,0.38,None,3,None,None
multiply_59,0.32,2,None,None,None
read_u1_z_55_1x128_0,0.17,None,None,5,None
add_55,0.16,2,None,None,None
read_hidden_1_1x1_56_0,0.38,None,3,None,None
multiply_60,0.31,2,None,None,None
read_u1_z_56_1x128_0,0.30,None,None,5,None
add_56,0.34,2,None,None,None
read_hidden_1_1x1_57_0,0.24,None,3,None,None
multiply_61,0.36,2,None,None,None
read_u1_z_57_1x128_0,0.32,None,None,5,None
add_57,0.49,2,None,None,None
read_hidden_1_1x1_58_0,0.47,None,3,None,None
multiply_62,0.29,2,None,None,None
read_u1_z_58_1x128_0,0.31,None,None,5,None
add_58,0.38,2,None,None,None
read_hidden_1_1x1_59_0,0.12,None,3,None,None
multiply_63,0.18,2,None,None,None
read_u1_z_59_1x128_0,0.13,None,None,5,None
add_59,0.40,2,None,None,None
read_hidden_1_1x1_60_0,0.15,None,3,None,None
multiply_64,0.46,2,None,None,None
read_u1_z_60_1x128_0,0.49,None,None,5,None
add_60,0.27,2,None,None,None
read_hidden_1_1x1_61_0,0.47,None,3,None,None
multiply_65,0.17,2,None,None,None
read_u1_z_61_1x128_0,0.21,None,None,5,None
add_61,0.36,2,None,None,None
read_hidden_1_1x1_62_0,0.35,None,3,None,None
multiply_66,0.47,2,None,None,None
read_u1_z_62_1x128_0,0.13,None,None,5,None
add_62,0.50,2,None,None,None
read_hidden_1_1x1_63_0,0.13,None,3,None,None
multiply_67,0.45,2,None,None,None
read_u1_z_63_1x128_0,0.39,None,None,5,None
add_63,0.11,2,None,None,None
read_hidden_1_1x1_64_0,0.19,None,3,None,None
multiply_68,0.22,2,None,None,None
read_u1_z_64_1x128_0,0.42,None,None,5,None
add_64,0.12,2,None,None,None
read_hidden_1_1x1_65_0,0.40,None,3,None,None
multiply_69,0.13,2,None,None,None
read_u1_z_65_1x128_0,0.10,None,None,5,None
add_65,0.30,2,None,None,None
read_hidden_1_1x1_66_0,0.45,None,3,None,None
multiply_70,0.26,2,None,None,None
read_u1_z_66_1x128_0,0.27,None,None,5,None
add_66,0.26,2,None,None,None
read_hidden_1_1x1_67_0,0.23,None,3,None,None
multiply_71,0.47,2,None,None,None
read_u1_z_67_1x128_0,0.13,None,None,5,None
add_67,0.28,2,None,None,None
read_hidden_1_1x1_68_0,0.17,None,3,None,None
multiply_72,0.44,2,None,None,None
read_u1_z_68_1x128_0,0.40,None,None,5,None
add_68,0.35,2,None,None,None
read_hidden_1_1x1_69_0,0.25,None,3,None,None
multiply_73,0.15,2,None,None,None
read_u1_z_69_1x128_0,0.31,None,None,5,None
add_69,0.21,2,None,None,None
read_hidden_1_1x1_70_0,0.16,None,3,None,None
multiply_74,0.14,2,None,None,None
read_u1_z_70_1x128_0,0.32,None,None,5,None
add_70,0.23,2,None,None,None
read_hidden_1_1x1_71_0,0.47,None,3,None,None
multiply_75,0.38,2,None,None,None
read_u1_z_71_1x128_0,0.45,None,None,5,None
add_71,0.20,2,None,None,None
read_hidden_1_1x1_72_0,0.28,None,3,None,None
multiply_76,0.29,2,None,None,None
read_u1_z_72_1x128_0,0.35,None,None,5,None
add_72,0.31,2,None,None,None
read_hidden_1_1x1_73_0,0.32,None,3,None,None
multiply_77,0.47,2,None,None,None
read_u1_z_73_1x128_0,0.48,None,None,5,None
add_73,0.44,2,None,None,None
read_hidden_1_1x1_74_0,0.13,None,3,None,None
multiply_78,0.34,2,None,None,None
read_u1_z_74_1x128_0,0.27,None,None,5,None
add_74,0.11,2,None,None,None
read_hidden_1_1x1_75_0,0.37,None,3,None,None
multiply_79,0.41,2,None,None,None
read_u1_z_75_1x128_0,0.44,None,None,5,None
add_75,0.41,2,None,None,None
read_hidden_1_1x1_76_0,0.35,None,3,None,None
multiply_80,0.30,2,None,None,None
read_u1_z_76_1x128_0,0.11,None,None,5,None
add_76,0.41,2,None,None,None
read_hidden_1_1x1_77_0,0.34,None,3,None,None
multiply_81,0.35,2,None,None,None
read_u1_z_77_1x128_0,0.30,None,None,5,None
add_77,0.31,2,None,None,None
read_hidden_1_1x1_78_0,0.34,None,3,None,None
multiply_82,0.44,2,None,None,None
read_u1_z_78_1x128_0,0.14,None,None,5,None
add_78,0.13,2,None,None,None
read_hidden_1_1x1_79_0,0.20,None,3,None,None
multiply_83,0.21,2,None,None,None
read_u1_z_79_1x128_0,0.46,None,None,5,None
add_79,0.37,2,None,None,None
read_hidden_1_1x1_80_0,0.35,None,3,None,None
multiply_84,0.35,2,None,None,None
read_u1_z_80_1x128_0,0.21,None,None,5,None
add_80,0.36,2,None,None,None
read_hidden_1_1x1_81_0,0.26,None,3,None,None
multiply_85,0.44,2,None,None,None
read_u1_z_81_1x128_0,0.35,None,None,5,None
add_81,0.34,2,None,None,None
read_hidden_1_1x1_82_0,0.19,None,3,None,None
multiply_86,0.49,2,None,None,None
read_u1_z_82_1x128_0,0.20,None,None,5,None
add_82,0.23,2,None,None,None
read_hidden_1_1x1_83_0,0.13,None,3,None,None
multiply_87,0.20,2,None,None,None
read_u1_z_83_1x128_0,0.35,None,None,5,None
add_83,0.45,2,None,None,None
read_hidden_1_1x1_84_0,0.26,None,3,None,None
multiply_88,0.46,2,None,None,None
read_u1_z_84_1x128_0,0.21,None,None,5,None
add_84,0.16,2,None,None,None
read_hidden_1_1x1_85_0,0.13,None,3,None,None
multiply_89,0.21,2,None,None,None
read_u1_z_85_1x128_0,0.27,None,None,5,None
add_85,0.18,2,None,None,None
read_hidden_1_1x1_86_0,0.18,None,3,None,None
multiply_90,0.47,2,None,None,None
read_u1_z_86_1x128_0,0.46,None,None,5,None
add_86,0.38,2,None,None,None
read_hidden_1_1x1_87_0,0.13,None,3,None,None
multiply_91,0.30,2,None,None,None
read_u1_z_87_1x128_0,0.33,None,None,5,None
add_87,0.25,2,None,None,None
read_hidden_1_1x1_88_0,0.41,None,3,None,None
multiply_92,0.15,2,None,None,None
read_u1_z_88_1x128_0,0.15,None,None,5,None
add_88,0.20,2,None,None,None
read_hidden_1_1x1_89_0,0.17,None,3,None,None
multiply_93,0.34,2,None,None,None
read_u1_z_89_1x128_0,0.29,None,None,5,None
add_89,0.22,2,None,None,None
read_hidden_1_1x1_90_0,0.30,None,3,None,None
multiply_94,0.41,2,None,None,None
read_u1_z_90_1x128_0,0.28,None,None,5,None
add_90,0.31,2,None,None,None
read_hidden_1_1x1_91_0,0.49,None,3,None,None
multiply_95,0.20,2,None,None,None
read_u1_z_91_1x128_0,0.34,None,None,5,None
add_91,0.24,2,None,None,None
read_hidden_1_1x1_92_0,0.20,None,3,None,None
multiply_96,0.18,2,None,None,None
read_u1_z_92_1x128_0,0.43,None,None,5,None
add_92,0.27,2,None,None,None
read_hidden_1_1x1_93_0,0.22,None,3,None,None
multiply_97,0.49,2,None,None,None
read_u1_z_93_1x128_0,0.39,None,None,5,None
add_93,0.42,2,None,None,None
read_hidden_1_1x1_94_0,0.33,None,3,None,None
multiply_98,0.12,2,None,None,None
read_u1_z_94_1x128_0,0.19,None,None,5,None
add_94,0.36,2,None,None,None
read_hidden_1_1x1_95_0,0.27,None,3,None,None
multiply_99,0.12,2,None,None,None
read_u1_z_95_1x128_0,0.25,None,None,5,None
add_95,0.17,2,None,None,None
read_hidden_1_1x1_96_0,0.16,None,3,None,None
multiply_100,0.38,2,None,None,None
read_u1_z_96_1x128_0,0.38,None,None,5,None
add_96,0.36,2,None,None,None
read_hidden_1_1x1_97_0,0.19,None,3,None,None
multiply_101,0.29,2,None,None,None
read_u1_z_97_1x128_0,0.11,None,None,5,None
add_97,0.21,2,None,None,None
read_hidden_1_1x1_98_0,0.25,None,3,None,None
multiply_102,0.19,2,None,None,None
read_u1_z_98_1x128_0,0.45,None,None,5,None
add_98,0.20,2,None,None,None
read_hidden_1_1x1_99_0,0.43,None,3,None,None
multiply_103,0.43,2,None,None,None
read_u1_z_99_1x128_0,0.32,None,None,5,None
add_99,0.22,2,None,None,None
read_hidden_1_1x1_100_0,0.23,None,3,None,None
multiply_104,0.21,2,None,None,None
read_u1_z_100_1x128_0,0.25,None,None,5,None
add_100,0.49,2,None,None,None
read_hidden_1_1x1_101_0,0.24,None,3,None,None
multiply_105,0.30,2,None,None,None
read_u1_z_101_1x128_0,0.22,None,None,5,None
add_101,0.22,2,None,None,None
read_hidden_1_1x1_102_0,0.33,None,3,None,None
multiply_106,0.28,2,None,None,None
read_u1_z_102_1x128_0,0.27,None,None,5,None
add_102,0.26,2,None,None,None
read_hidden_1_1x1_103_0,0.30,None,3,None,None
multiply_107,0.42,2,None,None,None
read_u1_z_103_1x128_0,0.49,None,None,5,None
add_103,0.32,2,None,None,None
read_hidden_1_1x1_104_0,0.21,None,3,None,None
multiply_108,0.29,2,None,None,None
read_u1_z_104_1x128_0,0.36,None,None,5,None
add_104,0.31,2,None,None,None
read_hidden_1_1x1_105_0,0.48,None,3,None,None
multiply_109,0.41,2,None,None,None
read_u1_z_105_1x128_0,0.24,None,None,5,None
add_105,0.45,2,None,None,None
read_hidden_1_1x1_106_0,0.42,None,3,None,None
multiply_110,0.46,2,None,None,None
read_u1_z_106_1x128_0,0.37,None,None,5,None
add_106,0.41,2,None,None,None
read_hidden_1_1x1_107_0,0.48,None,3,None,None
multiply_111,0.22,2,None,None,None
read_u1_z_107_1x128_0,0.16,None,None,5,None
add_107,0.36,2,None,None,None
read_hidden_1_1x1_108_0,0.30,None,3,None,None
multiply_112,0.13,2,None,None,None
read_u1_z_108_1x128_0,0.43,None,None,5,None
add_108,0.40,2,None,None,None
read_hidden_1_1x1_109_0,0.39,None,3,None,None
multiply_113,0.17,2,None,None,None
read_u1_z_109_1x128_0,0.44,None,None,5,None
add_109,0.40,2,None,None,None
read_hidden_1_1x1_110_0,0.30,None,3,None,None
multiply_114,0.39,2,None,None,None
read_u1_z_110_1x128_0,0.16,None,None,5,None
add_110,0.32,2,None,None,None
read_hidden_1_1x1_111_0,0.28,None,3,None,None
multiply_115,0.45,2,None,None,None
read_u1_z_111_1x128_0,0.16,None,None,5,None
add_111,0.26,2,None,None,None
read_hidden_1_1x1_112_0,0.33,None,3,None,None
multiply_116,0.44,2,None,None,None
read_u1_z_112_1x128_0,0.28,None,None,5,None
add_112,0.28,2,None,None,None
read_hidden_1_1x1_113_0,0.30,None,3,None,None
multiply_117,0.35,2,None,None,None
read_u1_z_113_1x128_0,0.32,None,None,5,None
add_113,0.45,2,None,None,None
read_hidden_1_1x1_114_0,0.14,None,3,None,None
multiply_118,0.36,2,None,None,None
read_u1_z_114_1x128_0,0.37,None,None,5,None
add_114,0.42,2,None,None,None
read_hidden_1_1x1_115_0,0.23,None,3,None,None
multiply_119,0.21,2,None,None,None
read_u1_z_115_1x128_0,0.22,None,None,5,None
add_115,0.36,2,None,None,None
read_hidden_1_1x1_116_0,0.10,None,3,None,None
multiply_120,0.13,2,None,None,None
read_u1_z_116_1x128_0,0.13,None,None,5,None
add_116,0.12,2,None,None,None
read_hidden_1_1x1_117_0,0.48,None,3,None,None
multiply_121,0.27,2,None,None,None
read_u1_z_117_1x128_0,0.46,None,None,5,None
add_117,0.33,2,None,None,None
read_hidden_1_1x1_118_0,0.38,None,3,None,None
multiply_122,0.48,2,None,None,None
read_u1_z_118_1x128_0,0.44,None,None,5,None
add_118,0.26,2,None,None,None
read_hidden_1_1x1_119_0,0.13,None,3,None,None
multiply_123,0.21,2,None,None,None
read_u1_z_119_1x128_0,0.28,None,None,5,None
add_119,0.38,2,None,None,None
read_hidden_1_1x1_120_0,0.44,None,3,None,None
multiply_124,0.39,2,None,None,None
read_u1_z_120_1x128_0,0.26,None,None,5,None
add_120,0.29,2,None,None,None
read_hidden_1_1x1_121_0,0.46,None,3,None,None
multiply_125,0.30,2,None,None,None
read_u1_z_121_1x128_0,0.25,None,None,5,None
add_121,0.30,2,None,None,None
read_hidden_1_1x1_122_0,0.30,None,3,None,None
multiply_126,0.26,2,None,None,None
read_u1_z_122_1x128_0,0.39,None,None,5,None
add_122,0.50,2,None,None,None
read_hidden_1_1x1_123_0,0.44,None,3,None,None
multiply_127,0.22,2,None,None,None
read_u1_z_123_1x128_0,0.31,None,None,5,None
add_123,0.34,2,None,None,None
read_hidden_1_1x1_124_0,0.23,None,3,None,None
multiply_128,0.46,2,None,None,None
read_u1_z_124_1x128_0,0.39,None,None,5,None
add_124,0.25,2,None,None,None
read_hidden_1_1x1_125_0,0.39,None,3,None,None
multiply_129,0.12,2,None,None,None
read_u1_z_125_1x128_0,0.28,None,None,5,None
add_125,0.36,2,None,None,None
read_hidden_1_1x1_126_0,0.46,None,3,None,None
multiply_130,0.21,2,None,None,None
read_u1_z_126_1x128_0,0.12,None,None,5,None
add_126,0.40,2,None,None,None
read_hidden_1_1x1_127_0,0.29,None,3,None,None
multiply_131,0.40,2,None,None,None
read_u1_z_127_1x128_0,0.17,None,None,5,None
add_127,0.36,2,None,None,None
write_u1_z_sig_in_0,0.49,None,None,None,3
multiply_132,0.49,2,None,None,None
read_u1_r_0_1x128_0,0.17,None,None,5,None
add_129,0.15,2,None,None,None
read_result_w1_r_1x128_in_0,0.19,None,None,None,3
read_b1_r_0,0.26,None,None,5,None
add_257,0.33,2,None,None,None
read_u1_r_1_1x128_0,0.13,None,None,5,None
multiply_133,0.18,2,None,None,None
add_130,0.14,2,None,None,None
read_u1_r_2_1x128_0,0.44,None,None,5,None
multiply_134,0.44,2,None,None,None
add_131,0.31,2,None,None,None
read_u1_r_3_1x128_0,0.21,None,None,5,None
multiply_135,0.18,2,None,None,None
add_132,0.25,2,None,None,None
read_u1_r_4_1x128_0,0.47,None,None,5,None
multiply_136,0.48,2,None,None,None
add_133,0.13,2,None,None,None
read_u1_r_5_1x128_0,0.22,None,None,5,None
multiply_137,0.16,2,None,None,None
add_134,0.47,2,None,None,None
read_u1_r_6_1x128_0,0.30,None,None,5,None
multiply_138,0.17,2,None,None,None
add_135,0.33,2,None,None,None
read_u1_r_7_1x128_0,0.31,None,None,5,None
multiply_139,0.14,2,None,None,None
add_136,0.23,2,None,None,None
read_u1_r_8_1x128_0,0.29,None,None,5,None
multiply_140,0.27,2,None,None,None
add_137,0.29,2,None,None,None
read_u1_r_9_1x128_0,0.49,None,None,5,None
multiply_141,0.12,2,None,None,None
add_138,0.39,2,None,None,None
read_u1_r_10_1x128_0,0.45,None,None,5,None
multiply_142,0.36,2,None,None,None
add_139,0.20,2,None,None,None
read_u1_r_11_1x128_0,0.40,None,None,5,None
multiply_143,0.32,2,None,None,None
add_140,0.43,2,None,None,None
read_u1_r_12_1x128_0,0.40,None,None,5,None
multiply_144,0.36,2,None,None,None
add_141,0.46,2,None,None,None
read_u1_r_13_1x128_0,0.12,None,None,5,None
multiply_145,0.50,2,None,None,None
add_142,0.48,2,None,None,None
read_u1_r_14_1x128_0,0.21,None,None,5,None
multiply_146,0.45,2,None,None,None
add_143,0.31,2,None,None,None
read_u1_r_15_1x128_0,0.47,None,None,5,None
multiply_147,0.43,2,None,None,None
add_144,0.23,2,None,None,None
read_u1_r_16_1x128_0,0.44,None,None,5,None
multiply_148,0.35,2,None,None,None
add_145,0.14,2,None,None,None
read_u1_r_17_1x128_0,0.17,None,None,5,None
multiply_149,0.15,2,None,None,None
add_146,0.48,2,None,None,None
read_u1_r_18_1x128_0,0.31,None,None,5,None
multiply_150,0.30,2,None,None,None
add_147,0.38,2,None,None,None
read_u1_r_19_1x128_0,0.17,None,None,5,None
multiply_151,0.33,2,None,None,None
add_148,0.37,2,None,None,None
read_u1_r_20_1x128_0,0.37,None,None,5,None
multiply_152,0.41,2,None,None,None
add_149,0.42,2,None,None,None
read_u1_r_21_1x128_0,0.37,None,None,5,None
multiply_153,0.43,2,None,None,None
add_150,0.18,2,None,None,None
read_u1_r_22_1x128_0,0.37,None,None,5,None
multiply_154,0.17,2,None,None,None
add_151,0.35,2,None,None,None
read_u1_r_23_1x128_0,0.16,None,None,5,None
multiply_155,0.15,2,None,None,None
add_152,0.48,2,None,None,None
read_u1_r_24_1x128_0,0.20,None,None,5,None
multiply_156,0.20,2,None,None,None
add_153,0.24,2,None,None,None
read_u1_r_25_1x128_0,0.44,None,None,5,None
multiply_157,0.32,2,None,None,None
add_154,0.40,2,None,None,None
read_u1_r_26_1x128_0,0.36,None,None,5,None
multiply_158,0.14,2,None,None,None
add_155,0.16,2,None,None,None
read_u1_r_27_1x128_0,0.43,None,None,5,None
multiply_159,0.24,2,None,None,None
add_156,0.43,2,None,None,None
read_u1_r_28_1x128_0,0.17,None,None,5,None
multiply_160,0.13,2,None,None,None
add_157,0.49,2,None,None,None
read_u1_r_29_1x128_0,0.32,None,None,5,None
multiply_161,0.20,2,None,None,None
add_158,0.15,2,None,None,None
read_u1_r_30_1x128_0,0.39,None,None,5,None
multiply_162,0.45,2,None,None,None
add_159,0.21,2,None,None,None
read_u1_r_31_1x128_0,0.32,None,None,5,None
multiply_163,0.35,2,None,None,None
add_160,0.31,2,None,None,None
read_u1_r_32_1x128_0,0.50,None,None,5,None
multiply_164,0.21,2,None,None,None
add_161,0.29,2,None,None,None
read_u1_r_33_1x128_0,0.12,None,None,5,None
multiply_165,0.25,2,None,None,None
add_162,0.14,2,None,None,None
read_u1_r_34_1x128_0,0.25,None,None,5,None
multiply_166,0.14,2,None,None,None
add_163,0.28,2,None,None,None
