Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
read_dense_result_previous_800000000000_8,0.38,None,None,None,3
add_800000002624,0.36,2,None,None,None
write_output_sum_8,0.46,None,None,None,3
read_output_sum_8,0.25,None,None,None,3
multiply_800000003000,0.12,2,None,None,None
read_time_sum_8,0.41,None,None,5,None
write_out_time_mul_8,0.16,None,None,None,3
read_out_time_mul_8,0.46,None,None,None,3
divide_800000000015,0.50,8,None,None,None
read_two_8,0.20,None,None,5,None
write_tau1_and_tau2_8,0.15,None,None,None,3
read_tau1_and_tau2_8,0.35,None,None,None,3
add_800000002625,0.27,2,None,None,None
read_tau1_1008,0.25,None,None,None,3
write_tau1_1008,0.19,None,None,None,3
read_tau2_1008,0.36,None,None,None,3
write_tau2_1008,0.36,None,None,None,3
add_800000002626,0.43,2,None,None,None
divide_800000000016,0.30,8,None,None,None
read_ar1_8,0.26,None,None,None,3
read_tau1_2009,0.10,None,None,None,3
write_tau1_2009,0.38,None,None,None,3
divide_800000000017,0.34,8,None,None,None
read_ar2_8,0.39,None,None,None,3
write_tau2_2009,0.35,None,None,None,3
read_tau2_2009,0.50,None,None,None,3
read_dense_result_900000000000_9,0.47,None,None,None,3
read_dense_result_previous_900000000000_9,0.14,None,None,None,3
add_900000002624,0.35,2,None,None,None
write_output_sum_9,0.13,None,None,None,3
read_output_sum_9,0.38,None,None,None,3
multiply_900000003000,0.11,2,None,None,None
read_time_sum_9,0.20,None,None,5,None
write_out_time_mul_9,0.43,None,None,None,3
read_out_time_mul_9,0.19,None,None,None,3
divide_900000000015,0.27,8,None,None,None
read_two_9,0.27,None,None,5,None
write_tau1_and_tau2_9,0.18,None,None,None,3
read_tau1_and_tau2_9,0.16,None,None,None,3
add_900000002625,0.49,2,None,None,None
read_tau1_1009,0.11,None,None,None,3
write_tau1_1009,0.10,None,None,None,3
read_tau2_1009,0.41,None,None,None,3
write_tau2_1009,0.43,None,None,None,3
add_900000002626,0.48,2,None,None,None
divide_900000000016,0.29,8,None,None,None
read_ar1_9,0.40,None,None,None,3
read_tau1_2010,0.18,None,None,None,3
write_tau1_2010,0.33,None,None,None,3
divide_900000000017,0.16,8,None,None,None
read_ar2_9,0.15,None,None,None,3
write_tau2_2010,0.33,None,None,None,3
read_tau2_2010,0.22,None,None,None,3
read_dense_result_1000000000000_10,0.16,None,None,None,3
read_dense_result_previous_1000000000000_10,0.13,None,None,None,3
add_1000000002624,0.13,2,None,None,None
write_output_sum_10,0.15,None,None,None,3
read_output_sum_10,0.50,None,None,None,3
multiply_1000000003000,0.38,2,None,None,None
read_time_sum_10,0.41,None,None,5,None
write_out_time_mul_10,0.25,None,None,None,3
read_out_time_mul_10,0.20,None,None,None,3
divide_1000000000015,0.26,8,None,None,None
read_two_10,0.18,None,None,5,None
write_tau1_and_tau2_10,0.35,None,None,None,3
read_tau1_and_tau2_10,0.32,None,None,None,3
add_1000000002625,0.33,2,None,None,None
read_tau1_1010,0.11,None,None,None,3
write_tau1_1010,0.35,None,None,None,3
read_tau2_1010,0.37,None,None,None,3
write_tau2_1010,0.21,None,None,None,3
add_1000000002626,0.21,2,None,None,None
divide_1000000000016,0.45,8,None,None,None
read_ar1_10,0.34,None,None,None,3
read_tau1_2011,0.32,None,None,None,3
write_tau1_2011,0.19,None,None,None,3
divide_1000000000017,0.45,8,None,None,None
read_ar2_10,0.11,None,None,None,3
write_tau2_2011,0.22,None,None,None,3
read_tau2_2011,0.18,None,None,None,3
read_dense_result_1100000000000_11,0.26,None,None,None,3
read_dense_result_previous_1100000000000_11,0.37,None,None,None,3
add_1100000002624,0.25,2,None,None,None
write_output_sum_11,0.22,None,None,None,3
read_output_sum_11,0.36,None,None,None,3
multiply_1100000003000,0.20,2,None,None,None
read_time_sum_11,0.11,None,None,5,None
write_out_time_mul_11,0.49,None,None,None,3
read_out_time_mul_11,0.26,None,None,None,3
divide_1100000000015,0.34,8,None,None,None
read_two_11,0.41,None,None,5,None
write_tau1_and_tau2_11,0.10,None,None,None,3
read_tau1_and_tau2_11,0.15,None,None,None,3
add_1100000002625,0.38,2,None,None,None
read_tau1_1011,0.42,None,None,None,3
write_tau1_1011,0.42,None,None,None,3
read_tau2_1011,0.47,None,None,None,3
write_tau2_1011,0.35,None,None,None,3
add_1100000002626,0.28,2,None,None,None
divide_1100000000016,0.26,8,None,None,None
read_ar1_11,0.47,None,None,None,3
read_tau1_2012,0.19,None,None,None,3
write_tau1_2012,0.29,None,None,None,3
divide_1100000000017,0.31,8,None,None,None
read_ar2_11,0.17,None,None,None,3
write_tau2_2012,0.43,None,None,None,3
read_tau2_2012,0.33,None,None,None,3
read_dense_result_1200000000000_12,0.30,None,None,None,3
read_dense_result_previous_1200000000000_12,0.46,None,None,None,3
add_1200000002624,0.28,2,None,None,None
write_output_sum_12,0.35,None,None,None,3
read_output_sum_12,0.27,None,None,None,3
multiply_1200000003000,0.21,2,None,None,None
read_time_sum_12,0.35,None,None,5,None
write_out_time_mul_12,0.26,None,None,None,3
read_out_time_mul_12,0.11,None,None,None,3
divide_1200000000015,0.32,8,None,None,None
read_two_12,0.48,None,None,5,None
write_tau1_and_tau2_12,0.25,None,None,None,3
read_tau1_and_tau2_12,0.44,None,None,None,3
add_1200000002625,0.49,2,None,None,None
read_tau1_1012,0.42,None,None,None,3
write_tau1_1012,0.38,None,None,None,3
read_tau2_1012,0.25,None,None,None,3
write_tau2_1012,0.48,None,None,None,3
add_1200000002626,0.31,2,None,None,None
divide_1200000000016,0.48,8,None,None,None
read_ar1_12,0.25,None,None,None,3
read_tau1_2013,0.21,None,None,None,3
write_tau1_2013,0.10,None,None,None,3
divide_1200000000017,0.14,8,None,None,None
read_ar2_12,0.27,None,None,None,3
write_tau2_2013,0.25,None,None,None,3
read_tau2_2013,0.17,None,None,None,3
read_dense_result_1300000000000_13,0.31,None,None,None,3
read_dense_result_previous_1300000000000_13,0.48,None,None,None,3
add_1300000002624,0.25,2,None,None,None
write_output_sum_13,0.47,None,None,None,3
read_output_sum_13,0.40,None,None,None,3
multiply_1300000003000,0.37,2,None,None,None
read_time_sum_13,0.22,None,None,5,None
write_out_time_mul_13,0.18,None,None,None,3
read_out_time_mul_13,0.33,None,None,None,3
divide_1300000000015,0.16,8,None,None,None
read_two_13,0.19,None,None,5,None
write_tau1_and_tau2_13,0.19,None,None,None,3
read_tau1_and_tau2_13,0.20,None,None,None,3
add_1300000002625,0.30,2,None,None,None
read_tau1_1013,0.26,None,None,None,3
write_tau1_1013,0.11,None,None,None,3
read_tau2_1013,0.32,None,None,None,3
write_tau2_1013,0.46,None,None,None,3
add_1300000002626,0.42,2,None,None,None
divide_1300000000016,0.32,8,None,None,None
read_ar1_13,0.26,None,None,None,3
read_tau1_2014,0.37,None,None,None,3
write_tau1_2014,0.48,None,None,None,3
divide_1300000000017,0.36,8,None,None,None
read_ar2_13,0.33,None,None,None,3
write_tau2_2014,0.43,None,None,None,3
read_tau2_2014,0.25,None,None,None,3
read_dense_result_1400000000000_14,0.25,None,None,None,3
read_dense_result_previous_1400000000000_14,0.39,None,None,None,3
add_1400000002624,0.47,2,None,None,None
write_output_sum_14,0.28,None,None,None,3
read_output_sum_14,0.12,None,None,None,3
multiply_1400000003000,0.14,2,None,None,None
read_time_sum_14,0.34,None,None,5,None
write_out_time_mul_14,0.23,None,None,None,3
read_out_time_mul_14,0.48,None,None,None,3
divide_1400000000015,0.25,8,None,None,None
read_two_14,0.24,None,None,5,None
write_tau1_and_tau2_14,0.27,None,None,None,3
read_tau1_and_tau2_14,0.48,None,None,None,3
add_1400000002625,0.40,2,None,None,None
read_tau1_1014,0.23,None,None,None,3
write_tau1_1014,0.32,None,None,None,3
read_tau2_1014,0.44,None,None,None,3
write_tau2_1014,0.16,None,None,None,3
add_1400000002626,0.22,2,None,None,None
divide_1400000000016,0.30,8,None,None,None
read_ar1_14,0.11,None,None,None,3
read_tau1_2015,0.31,None,None,None,3
write_tau1_2015,0.12,None,None,None,3
divide_1400000000017,0.18,8,None,None,None
read_ar2_14,0.24,None,None,None,3
write_tau2_2015,0.32,None,None,None,3
read_tau2_2015,0.13,None,None,None,3
read_dense_result_1500000000000_15,0.21,None,None,None,3
read_dense_result_previous_1500000000000_15,0.31,None,None,None,3
add_1500000002624,0.19,2,None,None,None
write_output_sum_15,0.46,None,None,None,3
read_output_sum_15,0.44,None,None,None,3
multiply_1500000003000,0.22,2,None,None,None
read_time_sum_15,0.35,None,None,5,None
write_out_time_mul_15,0.34,None,None,None,3
read_out_time_mul_15,0.47,None,None,None,3
divide_1500000000015,0.26,8,None,None,None
read_two_15,0.22,None,None,5,None
write_tau1_and_tau2_15,0.23,None,None,None,3
read_tau1_and_tau2_15,0.15,None,None,None,3
add_1500000002625,0.24,2,None,None,None
read_tau1_1015,0.14,None,None,None,3
write_tau1_1015,0.30,None,None,None,3
read_tau2_1015,0.50,None,None,None,3
write_tau2_1015,0.22,None,None,None,3
add_1500000002626,0.25,2,None,None,None
divide_1500000000016,0.30,8,None,None,None
read_ar1_15,0.18,None,None,None,3
read_tau1_2016,0.36,None,None,None,3
write_tau1_2016,0.35,None,None,None,3
divide_1500000000017,0.28,8,None,None,None
read_ar2_15,0.41,None,None,None,3
write_tau2_2016,0.38,None,None,None,3
read_tau2_2016,0.26,None,None,None,3
read_dense_result_1600000000000_16,0.45,None,None,None,3
read_dense_result_previous_1600000000000_16,0.17,None,None,None,3
add_1600000002624,0.35,2,None,None,None
write_output_sum_16,0.35,None,None,None,3
read_output_sum_16,0.12,None,None,None,3
multiply_1600000003000,0.15,2,None,None,None
read_time_sum_16,0.42,None,None,5,None
write_out_time_mul_16,0.46,None,None,None,3
read_out_time_mul_16,0.29,None,None,None,3
divide_1600000000015,0.44,8,None,None,None
read_two_16,0.15,None,None,5,None
write_tau1_and_tau2_16,0.44,None,None,None,3
read_tau1_and_tau2_16,0.37,None,None,None,3
add_1600000002625,0.16,2,None,None,None
read_tau1_1016,0.13,None,None,None,3
write_tau1_1016,0.29,None,None,None,3
read_tau2_1016,0.33,None,None,None,3
write_tau2_1016,0.50,None,None,None,3
add_1600000002626,0.24,2,None,None,None
divide_1600000000016,0.37,8,None,None,None
read_ar1_16,0.14,None,None,None,3
read_tau1_2017,0.27,None,None,None,3
write_tau1_2017,0.38,None,None,None,3
divide_1600000000017,0.20,8,None,None,None
read_ar2_16,0.28,None,None,None,3
write_tau2_2017,0.46,None,None,None,3
read_tau2_2017,0.46,None,None,None,3
read_dense_result_1700000000000_17,0.26,None,None,None,3
read_dense_result_previous_1700000000000_17,0.17,None,None,None,3
add_1700000002624,0.39,2,None,None,None
write_output_sum_17,0.41,None,None,None,3
read_output_sum_17,0.28,None,None,None,3
multiply_1700000003000,0.40,2,None,None,None
read_time_sum_17,0.43,None,None,5,None
write_out_time_mul_17,0.12,None,None,None,3
read_out_time_mul_17,0.39,None,None,None,3
divide_1700000000015,0.17,8,None,None,None
read_two_17,0.16,None,None,5,None
write_tau1_and_tau2_17,0.47,None,None,None,3
read_tau1_and_tau2_17,0.25,None,None,None,3
add_1700000002625,0.19,2,None,None,None
read_tau1_1017,0.45,None,None,None,3
write_tau1_1017,0.24,None,None,None,3
read_tau2_1017,0.15,None,None,None,3
write_tau2_1017,0.40,None,None,None,3
add_1700000002626,0.15,2,None,None,None
divide_1700000000016,0.35,8,None,None,None
read_ar1_17,0.22,None,None,None,3
read_tau1_2018,0.48,None,None,None,3
write_tau1_2018,0.20,None,None,None,3
divide_1700000000017,0.11,8,None,None,None
read_ar2_17,0.45,None,None,None,3
write_tau2_2018,0.39,None,None,None,3
read_tau2_2018,0.15,None,None,None,3
read_dense_result_1800000000000_18,0.16,None,None,None,3
read_dense_result_previous_1800000000000_18,0.31,None,None,None,3
add_1800000002624,0.46,2,None,None,None
write_output_sum_18,0.24,None,None,None,3
read_output_sum_18,0.47,None,None,None,3
multiply_1800000003000,0.39,2,None,None,None
read_time_sum_18,0.43,None,None,5,None
write_out_time_mul_18,0.31,None,None,None,3
read_out_time_mul_18,0.20,None,None,None,3
divide_1800000000015,0.14,8,None,None,None
read_two_18,0.50,None,None,5,None
write_tau1_and_tau2_18,0.22,None,None,None,3
read_tau1_and_tau2_18,0.14,None,None,None,3
add_1800000002625,0.46,2,None,None,None
read_tau1_1018,0.16,None,None,None,3
write_tau1_1018,0.36,None,None,None,3
read_tau2_1018,0.43,None,None,None,3
write_tau2_1018,0.40,None,None,None,3
add_1800000002626,0.25,2,None,None,None
divide_1800000000016,0.16,8,None,None,None
read_ar1_18,0.31,None,None,None,3
read_tau1_2019,0.28,None,None,None,3
write_tau1_2019,0.17,None,None,None,3
divide_1800000000017,0.27,8,None,None,None
read_ar2_18,0.29,None,None,None,3
write_tau2_2019,0.20,None,None,None,3
read_tau2_2019,0.33,None,None,None,3
read_dense_result_1900000000000_19,0.21,None,None,None,3
read_dense_result_previous_1900000000000_19,0.25,None,None,None,3
add_1900000002624,0.47,2,None,None,None
write_output_sum_19,0.50,None,None,None,3
read_output_sum_19,0.40,None,None,None,3
multiply_1900000003000,0.19,2,None,None,None
read_time_sum_19,0.45,None,None,5,None
write_out_time_mul_19,0.40,None,None,None,3
read_out_time_mul_19,0.11,None,None,None,3
divide_1900000000015,0.34,8,None,None,None
read_two_19,0.37,None,None,5,None
write_tau1_and_tau2_19,0.40,None,None,None,3
read_tau1_and_tau2_19,0.22,None,None,None,3
add_1900000002625,0.36,2,None,None,None
read_tau1_1019,0.20,None,None,None,3
write_tau1_1019,0.21,None,None,None,3
read_tau2_1019,0.40,None,None,None,3
write_tau2_1019,0.35,None,None,None,3
add_1900000002626,0.16,2,None,None,None
divide_1900000000016,0.43,8,None,None,None
read_ar1_19,0.29,None,None,None,3
read_tau1_2020,0.15,None,None,None,3
write_tau1_2020,0.34,None,None,None,3
divide_1900000000017,0.14,8,None,None,None
read_ar2_19,0.30,None,None,None,3
write_tau2_2020,0.34,None,None,None,3
read_tau2_2020,0.28,None,None,None,3
read_dense_result_2000000000000_20,0.45,None,None,None,3
read_dense_result_previous_2000000000000_20,0.36,None,None,None,3
add_2000000002624,0.42,2,None,None,None
write_output_sum_20,0.42,None,None,None,3
read_output_sum_20,0.46,None,None,None,3
multiply_2000000003000,0.14,2,None,None,None
read_time_sum_20,0.13,None,None,5,None
write_out_time_mul_20,0.45,None,None,None,3
read_out_time_mul_20,0.49,None,None,None,3
divide_2000000000015,0.16,8,None,None,None
read_two_20,0.37,None,None,5,None
write_tau1_and_tau2_20,0.34,None,None,None,3
read_tau1_and_tau2_20,0.19,None,None,None,3
add_2000000002625,0.41,2,None,None,None
read_tau1_1020,0.12,None,None,None,3
write_tau1_1020,0.40,None,None,None,3
read_tau2_1020,0.21,None,None,None,3
write_tau2_1020,0.16,None,None,None,3
add_2000000002626,0.36,2,None,None,None
divide_2000000000016,0.15,8,None,None,None
read_ar1_20,0.23,None,None,None,3
read_tau1_2021,0.24,None,None,None,3
write_tau1_2021,0.47,None,None,None,3
divide_2000000000017,0.28,8,None,None,None
read_ar2_20,0.35,None,None,None,3
write_tau2_2021,0.13,None,None,None,3
read_tau2_2021,0.46,None,None,None,3
read_dense_result_2100000000000_21,0.32,None,None,None,3
read_dense_result_previous_2100000000000_21,0.36,None,None,None,3
add_2100000002624,0.38,2,None,None,None
write_output_sum_21,0.15,None,None,None,3
read_output_sum_21,0.47,None,None,None,3
multiply_2100000003000,0.26,2,None,None,None
read_time_sum_21,0.36,None,None,5,None
write_out_time_mul_21,0.47,None,None,None,3
read_out_time_mul_21,0.19,None,None,None,3
divide_2100000000015,0.39,8,None,None,None
read_two_21,0.41,None,None,5,None
write_tau1_and_tau2_21,0.28,None,None,None,3
read_tau1_and_tau2_21,0.15,None,None,None,3
add_2100000002625,0.32,2,None,None,None
read_tau1_1021,0.25,None,None,None,3
write_tau1_1021,0.42,None,None,None,3
read_tau2_1021,0.19,None,None,None,3
write_tau2_1021,0.21,None,None,None,3
add_2100000002626,0.20,2,None,None,None
divide_2100000000016,0.30,8,None,None,None
read_ar1_21,0.14,None,None,None,3
read_tau1_2022,0.48,None,None,None,3
write_tau1_2022,0.13,None,None,None,3
divide_2100000000017,0.24,8,None,None,None
read_ar2_21,0.38,None,None,None,3
write_tau2_2022,0.12,None,None,None,3
read_tau2_2022,0.50,None,None,None,3
read_dense_result_2200000000000_22,0.42,None,None,None,3
read_dense_result_previous_2200000000000_22,0.18,None,None,None,3
add_2200000002624,0.29,2,None,None,None
write_output_sum_22,0.34,None,None,None,3
read_output_sum_22,0.24,None,None,None,3
multiply_2200000003000,0.20,2,None,None,None
read_time_sum_22,0.26,None,None,5,None
write_out_time_mul_22,0.29,None,None,None,3
read_out_time_mul_22,0.38,None,None,None,3
divide_2200000000015,0.36,8,None,None,None
read_two_22,0.35,None,None,5,None
write_tau1_and_tau2_22,0.36,None,None,None,3
read_tau1_and_tau2_22,0.33,None,None,None,3
add_2200000002625,0.16,2,None,None,None
read_tau1_1022,0.44,None,None,None,3
write_tau1_1022,0.35,None,None,None,3
read_tau2_1022,0.41,None,None,None,3
write_tau2_1022,0.23,None,None,None,3
add_2200000002626,0.32,2,None,None,None
divide_2200000000016,0.29,8,None,None,None
read_ar1_22,0.19,None,None,None,3
read_tau1_2023,0.17,None,None,None,3
write_tau1_2023,0.19,None,None,None,3
divide_2200000000017,0.29,8,None,None,None
read_ar2_22,0.21,None,None,None,3
write_tau2_2023,0.24,None,None,None,3
read_tau2_2023,0.25,None,None,None,3
read_dense_result_2300000000000_23,0.34,None,None,None,3
read_dense_result_previous_2300000000000_23,0.40,None,None,None,3
add_2300000002624,0.26,2,None,None,None
write_output_sum_23,0.47,None,None,None,3
read_output_sum_23,0.49,None,None,None,3
multiply_2300000003000,0.36,2,None,None,None
read_time_sum_23,0.18,None,None,5,None
write_out_time_mul_23,0.30,None,None,None,3
read_out_time_mul_23,0.48,None,None,None,3
divide_2300000000015,0.38,8,None,None,None
read_two_23,0.28,None,None,5,None
write_tau1_and_tau2_23,0.48,None,None,None,3
read_tau1_and_tau2_23,0.41,None,None,None,3
add_2300000002625,0.25,2,None,None,None
read_tau1_1023,0.23,None,None,None,3
write_tau1_1023,0.32,None,None,None,3
read_tau2_1023,0.20,None,None,None,3
write_tau2_1023,0.20,None,None,None,3
add_2300000002626,0.36,2,None,None,None
divide_2300000000016,0.31,8,None,None,None
read_ar1_23,0.46,None,None,None,3
read_tau1_2024,0.34,None,None,None,3
