Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
read_tau1_1005,0.43,None,None,None,3
write_tau1_1005,0.42,None,None,None,3
read_tau2_1005,0.37,None,None,None,3
write_tau2_1005,0.12,None,None,None,3
add_500000002626,0.37,2,None,None,None
divide_500000000016,0.35,8,None,None,None
read_ar1_5,0.38,None,None,None,3
read_tau1_2006,0.40,None,None,None,3
write_tau1_2006,0.21,None,None,None,3
divide_500000000017,0.25,8,None,None,None
read_ar2_5,0.25,None,None,None,3
write_tau2_2006,0.38,None,None,None,3
read_tau2_2006,0.19,None,None,None,3
read_dense_result_600000000000_6,0.12,None,None,None,3
read_dense_result_previous_600000000000_6,0.35,None,None,None,3
add_600000002624,0.19,2,None,None,None
write_output_sum_6,0.15,None,None,None,3
read_output_sum_6,0.20,None,None,None,3
multiply_600000003000,0.45,2,None,None,None
read_time_sum_6,0.46,None,None,5,None
write_out_time_mul_6,0.28,None,None,None,3
read_out_time_mul_6,0.41,None,None,None,3
divide_600000000015,0.35,8,None,None,None
read_two_6,0.35,None,None,5,None
write_tau1_and_tau2_6,0.45,None,None,None,3
read_tau1_and_tau2_6,0.20,None,None,None,3
add_600000002625,0.49,2,None,None,None
read_tau1_1006,0.13,None,None,None,3
write_tau1_1006,0.19,None,None,None,3
read_tau2_1006,0.20,None,None,None,3
write_tau2_1006,0.47,None,None,None,3
add_600000002626,0.45,2,None,None,None
divide_600000000016,0.21,8,None,None,None
read_ar1_6,0.38,None,None,None,3
read_tau1_2007,0.14,None,None,None,3
write_tau1_2007,0.16,None,None,None,3
divide_600000000017,0.15,8,None,None,None
read_ar2_6,0.25,None,None,None,3
write_tau2_2007,0.29,None,None,None,3
read_tau2_2007,0.50,None,None,None,3
read_dense_result_700000000000_7,0.40,None,None,None,3
read_dense_result_previous_700000000000_7,0.32,None,None,None,3
add_700000002624,0.24,2,None,None,None
write_output_sum_7,0.30,None,None,None,3
read_output_sum_7,0.14,None,None,None,3
multiply_700000003000,0.43,2,None,None,None
read_time_sum_7,0.32,None,None,5,None
write_out_time_mul_7,0.27,None,None,None,3
read_out_time_mul_7,0.11,None,None,None,3
divide_700000000015,0.34,8,None,None,None
read_two_7,0.20,None,None,5,None
write_tau1_and_tau2_7,0.41,None,None,None,3
read_tau1_and_tau2_7,0.47,None,None,None,3
add_700000002625,0.33,2,None,None,None
read_tau1_1007,0.24,None,None,None,3
write_tau1_1007,0.22,None,None,None,3
read_tau2_1007,0.46,None,None,None,3
write_tau2_1007,0.48,None,None,None,3
add_700000002626,0.26,2,None,None,None
divide_700000000016,0.44,8,None,None,None
read_ar1_7,0.29,None,None,None,3
read_tau1_2008,0.49,None,None,None,3
write_tau1_2008,0.42,None,None,None,3
divide_700000000017,0.35,8,None,None,None
read_ar2_7,0.31,None,None,None,3
write_tau2_2008,0.26,None,None,None,3
read_tau2_2008,0.32,None,None,None,3
read_dense_result_800000000000_8,0.34,None,None,None,3
read_dense_result_previous_800000000000_8,0.42,None,None,None,3
add_800000002624,0.46,2,None,None,None
write_output_sum_8,0.29,None,None,None,3
read_output_sum_8,0.16,None,None,None,3
multiply_800000003000,0.29,2,None,None,None
read_time_sum_8,0.26,None,None,5,None
write_out_time_mul_8,0.25,None,None,None,3
read_out_time_mul_8,0.48,None,None,None,3
divide_800000000015,0.21,8,None,None,None
read_two_8,0.24,None,None,5,None
write_tau1_and_tau2_8,0.14,None,None,None,3
read_tau1_and_tau2_8,0.14,None,None,None,3
add_800000002625,0.13,2,None,None,None
read_tau1_1008,0.26,None,None,None,3
write_tau1_1008,0.32,None,None,None,3
read_tau2_1008,0.25,None,None,None,3
write_tau2_1008,0.32,None,None,None,3
add_800000002626,0.13,2,None,None,None
divide_800000000016,0.49,8,None,None,None
read_ar1_8,0.29,None,None,None,3
read_tau1_2009,0.47,None,None,None,3
write_tau1_2009,0.16,None,None,None,3
divide_800000000017,0.23,8,None,None,None
read_ar2_8,0.43,None,None,None,3
write_tau2_2009,0.24,None,None,None,3
read_tau2_2009,0.23,None,None,None,3
read_dense_result_900000000000_9,0.36,None,None,None,3
read_dense_result_previous_900000000000_9,0.37,None,None,None,3
add_900000002624,0.44,2,None,None,None
write_output_sum_9,0.28,None,None,None,3
read_output_sum_9,0.42,None,None,None,3
multiply_900000003000,0.35,2,None,None,None
read_time_sum_9,0.31,None,None,5,None
write_out_time_mul_9,0.38,None,None,None,3
read_out_time_mul_9,0.27,None,None,None,3
divide_900000000015,0.17,8,None,None,None
read_two_9,0.22,None,None,5,None
write_tau1_and_tau2_9,0.36,None,None,None,3
read_tau1_and_tau2_9,0.33,None,None,None,3
add_900000002625,0.32,2,None,None,None
read_tau1_1009,0.39,None,None,None,3
write_tau1_1009,0.37,None,None,None,3
read_tau2_1009,0.32,None,None,None,3
write_tau2_1009,0.26,None,None,None,3
add_900000002626,0.16,2,None,None,None
divide_900000000016,0.12,8,None,None,None
read_ar1_9,0.20,None,None,None,3
read_tau1_2010,0.15,None,None,None,3
write_tau1_2010,0.27,None,None,None,3
divide_900000000017,0.25,8,None,None,None
read_ar2_9,0.11,None,None,None,3
write_tau2_2010,0.43,None,None,None,3
read_tau2_2010,0.25,None,None,None,3
